Anio,Mes,Pais,Medio_Acceso_Predicho,Destino_Principal,Num_Turistas
2024,9,Reino Unido,Tren,Canarias,1565
2024,9,República Checa,Aeropuerto,Baleares,77694
2024,9,República Checa,Carretera,Baleares,1597
2024,9,República Checa,Puerto,Cataluña,479
2024,9,República Checa,Tren,Canarias,0
2024,9,Rusia,Aeropuerto,Cataluña,29759
2024,9,Rusia,Carretera,Cataluña,152
2024,9,Rusia,Puerto,Cataluña,550
2024,9,Rusia,Tren,Comunidad de Madrid,152
2024,9,Suecia,Aeropuerto,Comunidad Valenciana,161611
2024,9,Suecia,Carretera,Comunidad Valenciana,2313
2024,9,Suecia,Puerto,Andalucía,826
2024,9,Suecia,Puerto,Baleares,495
2024,9,Suiza,Aeropuerto,Comunidad Valenciana,239799
2024,9,Suiza,Carretera,Cataluña,34613
2024,9,Suiza,Puerto,Baleares,1384
2024,9,Suiza,Puerto,Cataluña,831
2024,10,Alemania,Aeropuerto,Andalucía,1294249
2024,10,Alemania,Carretera,Baleares,74508
2024,10,Alemania,Puerto,Canarias,9658
2024,10,Alemania,Tren,Comunidad Valenciana,1379
2024,10,Argentina,Aeropuerto,Cataluña,55416
2024,10,Argentina,Puerto,Cataluña,1771
2024,10,Argentina,Puerto,Comunidad Valenciana,2504
2024,10,Argentina,Puerto,Comunidad de Madrid,1466
2024,10,Austria,Aeropuerto,Comunidad Valenciana,129567
2024,10,Austria,Carretera,Canarias,10421
2024,10,Austria,Puerto,Andalucía,563
2024,10,Austria,Tren,Baleares,140
2024,10,Brasil,Aeropuerto,Cataluña,36295
2024,10,Brasil,Carretera,Galicia,7014
2024,10,Brasil,Puerto,Cataluña,3247
2024,10,Brasil,Tren,Comunidad de Madrid,517
2024,10,Bélgica,Aeropuerto,Cataluña,305839
2024,10,Bélgica,Aeropuerto,Comunidad Valenciana,50972
2024,10,Bélgica,Puerto,Andalucía,4338
2024,10,Bélgica,Tren,Comunidad Valenciana,361
2024,10,Canadá,Aeropuerto,Baleares,14829
2024,10,Canadá,Aeropuerto,Comunidad de Madrid,90313
2024,10,Canadá,Carretera,Baleares,4906
2024,10,Canadá,Puerto,Cataluña,1561
2024,10,China,Aeropuerto,Cataluña,27928
2024,10,China,Puerto,Cataluña,1958
2024,10,China,Tren,Comunidad de Madrid,269
2024,10,Corea del Sur,Aeropuerto,Andalucía,76979
2024,10,Corea del Sur,Carretera,Cataluña,77
2024,10,Corea del Sur,Puerto,Cataluña,77
2024,10,Corea del Sur,Tren,Cataluña,310
2024,10,Dinamarca,Aeropuerto,Canarias,179406
2024,10,Dinamarca,Carretera,Cataluña,3495
2024,10,Dinamarca,Puerto,Andalucía,1103
2024,10,Dinamarca,Tren,Andalucía,184
2024,10,EE.UU.,Aeropuerto,Cataluña,554243
2024,10,EE.UU.,Carretera,Cataluña,11474
2024,10,EE.UU.,Tren,Andalucía,8032
2024,10,Finlandia,Aeropuerto,Andalucía,45031
2024,10,Finlandia,Carretera,Canarias,505
2024,10,Finlandia,Puerto,Canarias,413
2024,10,Finlandia,Tren,Andalucía,45
2024,10,Francia,Aeropuerto,País Vasco,367259
2024,10,Francia,Carretera,Andalucía,702822
2024,10,Francia,Puerto,Baleares,13116
2024,10,Francia,Tren,Cataluña,9837
2024,10,Irlanda,Aeropuerto,Cataluña,206389
2024,10,Irlanda,Carretera,Canarias,2768
2024,10,Irlanda,Puerto,Canarias,3834
2024,10,Irlanda,Tren,Baleares,0
2024,10,Italia,Aeropuerto,Cataluña,387725
2024,10,Italia,Carretera,Comunidad de Madrid,12733
2024,10,Italia,Puerto,Comunidad de Madrid,9857
2024,10,Italia,Tren,Cataluña,0
2024,10,Japón,Aeropuerto,Comunidad de Madrid,19712
2024,10,Japón,Carretera,Cataluña,0
2024,10,Japón,Puerto,Cataluña,424
2024,10,Japón,Tren,Comunidad de Madrid,100
2024,10,Luxemburgo,Aeropuerto,Canarias,22055
2024,10,Luxemburgo,Carretera,Baleares,4112
2024,10,Luxemburgo,Puerto,Andalucía,26
2024,10,Luxemburgo,Tren,Canarias,0
2024,10,México,Aeropuerto,Cataluña,86188
2024,10,México,Carretera,Cataluña,1021
2024,10,México,Puerto,Comunidad de Madrid,5014
2024,10,México,Tren,Comunidad de Madrid,650
2024,10,Noruega,Aeropuerto,Canarias,105829
2024,10,Noruega,Carretera,Andalucía,3420
2024,10,Noruega,Puerto,Andalucía,1103
2024,10,Noruega,Tren,Cataluña,0
2024,10,Países Bajos,Aeropuerto,Canarias,370038
2024,10,Países Bajos,Puerto,Andalucía,3745
2024,10,Países Bajos,Tren,Cataluña,749
2024,10,Polonia,Aeropuerto,Baleares,164535
2024,10,Polonia,Carretera,Canarias,2523
2024,10,Polonia,Puerto,Cataluña,1178
2024,10,Polonia,Tren,Canarias,0
2024,10,Portugal,Aeropuerto,Comunidad de Madrid,69738
2024,10,Portugal,Carretera,Galicia,192713
2024,10,Portugal,Puerto,Andalucía,3725
2024,10,Reino Unido,Aeropuerto,Cataluña,1527832
2024,10,Reino Unido,Carretera,Comunidad Valenciana,36002
2024,10,Reino Unido,Tren,Cataluña,1565
2024,10,República Checa,Aeropuerto,Andalucía,34921
2024,10,República Checa,Carretera,Cataluña,717
2024,10,República Checa,Puerto,Cataluña,215
2024,10,República Checa,Tren,Baleares,0
2024,10,Rusia,Aeropuerto,Cataluña,18153
2024,10,Rusia,Puerto,Cataluña,335
2024,10,Rusia,Tren,Andalucía,92
2024,10,Rusia,Tren,País Vasco,92
2024,10,Suecia,Aeropuerto,Comunidad Valenciana,151305
2024,10,Suecia,Carretera,Baleares,2166
2024,10,Suecia,Puerto,Andalucía,773
2024,10,Suecia,Tren,Andalucía,464
2024,10,Suiza,Aeropuerto,Andalucía,41724
2024,10,Suiza,Aeropuerto,Comunidad Valenciana,289073
2024,10,Suiza,Carretera,Baleares,1668
2024,10,Suiza,Puerto,Andalucía,1001
2024,11,Alemania,Aeropuerto,Andalucía,508869
2024,11,Alemania,Aeropuerto,Comunidad Valenciana,29295
2024,11,Alemania,Puerto,Andalucía,3797
2024,11,Alemania,Tren,Canarias,542
2024,11,Argentina,Aeropuerto,Comunidad de Madrid,31771
2024,11,Argentina,Puerto,Andalucía,1435
2024,11,Argentina,Tren,Cataluña,1015
2024,11,Argentina,Tren,Comunidad de Madrid,840
2024,11,Austria,Aeropuerto,Baleares,33210
2024,11,Austria,Carretera,Baleares,2670
2024,11,Austria,Puerto,Canarias,144
2024,11,Austria,Tren,Cataluña,36
2024,11,Brasil,Aeropuerto,Cataluña,17730
2024,11,Brasil,Carretera,Comunidad de Madrid,5012
2024,11,Brasil,Tren,Andalucía,253
2024,11,Bélgica,Aeropuerto,Andalucía,136469
2024,11,Bélgica,Carretera,Baleares,22744
2024,11,Bélgica,Puerto,Comunidad Valenciana,1936
2024,11,Bélgica,Tren,Comunidad Valenciana,161
2024,11,Canadá,Aeropuerto,Comunidad Valenciana,50080
2024,11,Canadá,Carretera,Cataluña,2720
2024,11,Canadá,Puerto,Andalucía,8223
2024,11,Canadá,Tren,Cataluña,865
2024,11,China,Aeropuerto,Cataluña,21306
2024,11,China,Carretera,Cataluña,45
2024,11,China,Puerto,Cataluña,1494
2024,11,China,Tren,Comunidad de Madrid,160
2024,11,Corea del Sur,Aeropuerto,Comunidad de Madrid,32023
2024,11,Corea del Sur,Carretera,Cataluña,32
2024,11,Corea del Sur,Puerto,Comunidad de Madrid,32
2024,11,Corea del Sur,Tren,Comunidad de Madrid,129
2024,11,Dinamarca,Aeropuerto,Baleares,71264
2024,11,Dinamarca,Carretera,Baleares,1388
2024,11,Dinamarca,Puerto,Andalucía,438
2024,11,Dinamarca,Tren,Cataluña,73
2024,11,EE.UU.,Aeropuerto,Andalucía,338032
2024,11,EE.UU.,Carretera,Cataluña,7797
2024,11,EE.UU.,Puerto,Andalucía,38599
2024,11,EE.UU.,Tren,Comunidad de Madrid,5458
2024,11,Finlandia,Aeropuerto,Comunidad Valenciana,45031
2024,11,Finlandia,Carretera,Canarias,505
2024,11,Finlandia,Puerto,Andalucía,413
2024,11,Finlandia,Tren,Andalucía,45
2024,11,Francia,Aeropuerto,Cataluña,367259
2024,11,Francia,Carretera,Cataluña,702822
2024,11,Francia,Puerto,Comunidad Valenciana,13116
2024,11,Francia,Tren,Cataluña,9837
2024,11,Irlanda,Aeropuerto,Andalucía,206389
2024,11,Irlanda,Carretera,Andalucía,2768
2024,11,Irlanda,Puerto,Andalucía,3834
2024,11,Irlanda,Tren,Andalucía,0
2024,11,Italia,Aeropuerto,Comunidad de Madrid,387725
2024,11,Italia,Carretera,Baleares,12733
2024,11,Italia,Puerto,Baleares,9857
2024,11,Italia,Tren,Baleares,0
2024,11,Japón,Aeropuerto,Cataluña,19712
2024,11,Japón,Puerto,Cataluña,424
2024,11,Japón,Tren,Cataluña,100
2024,11,Luxemburgo,Aeropuerto,Canarias,22055
2024,11,Luxemburgo,Carretera,Canarias,4112
2024,11,Luxemburgo,Puerto,Cataluña,26
2024,11,Luxemburgo,Tren,Andalucía,0
2024,11,México,Aeropuerto,Comunidad de Madrid,86188
2024,11,México,Carretera,Cataluña,1021
2024,11,México,Puerto,Comunidad de Madrid,5014
2024,11,México,Tren,Comunidad de Madrid,650
2024,11,Noruega,Aeropuerto,Comunidad Valenciana,105829
2024,11,Noruega,Carretera,Canarias,3420
2024,11,Noruega,Puerto,Canarias,1103
2024,11,Noruega,Tren,Comunidad Valenciana,0
2024,11,Países Bajos,Aeropuerto,Comunidad Valenciana,330338
2024,11,Países Bajos,Carretera,Andalucía,39700
2024,11,Países Bajos,Puerto,Cataluña,3745
2024,11,Países Bajos,Tren,Cataluña,749
2024,11,Polonia,Aeropuerto,Canarias,164535
2024,11,Polonia,Carretera,Cataluña,2523
2024,11,Polonia,Puerto,Baleares,1178
2024,11,Polonia,Tren,Cataluña,0
2024,11,Portugal,Aeropuerto,Cataluña,69738
2024,11,Portugal,Carretera,Galicia,192713
2024,11,Portugal,Puerto,Galicia,2927
2024,11,Portugal,Tren,Cataluña,798
2024,11,Reino Unido,Aeropuerto,Baleares,1527832
2024,11,Reino Unido,Carretera,Canarias,17218
2024,11,Reino Unido,Carretera,Comunidad Valenciana,18784
2024,11,Reino Unido,Tren,Canarias,1565
2024,11,República Checa,Carretera,Andalucía,9369
2024,11,República Checa,Carretera,Comunidad Valenciana,192
2024,11,República Checa,Puerto,Cataluña,57
2024,11,República Checa,Tren,Cataluña,0
2024,11,Rusia,Carretera,Andalucía,63
2024,11,Rusia,Carretera,Cataluña,12288
2024,11,Rusia,Tren,Cataluña,63
2024,11,Rusia,Tren,Comunidad de Madrid,227
2024,11,Suecia,Aeropuerto,Baleares,107200
2024,11,Suecia,Carretera,Cataluña,1534
2024,11,Suecia,Puerto,Baleares,547
2024,11,Suecia,Tren,Andalucía,329
2024,11,Suiza,Aeropuerto,Cataluña,70921
2024,11,Suiza,Carretera,Baleares,10236
2024,11,Suiza,Puerto,Comunidad Valenciana,409
2024,11,Suiza,Tren,Andalucía,245
2024,12,Alemania,Aeropuerto,Baleares,347695
2024,12,Alemania,Carretera,Canarias,20016
2024,12,Alemania,Puerto,Baleares,2594
2024,12,Alemania,Tren,Andalucía,370
2024,12,Argentina,Aeropuerto,Andalucía,14953
2024,12,Argentina,Tren,Andalucía,676
2024,12,Argentina,Tren,Cataluña,477
2024,12,Argentina,Tren,Comunidad de Madrid,395
2024,12,Austria,Aeropuerto,Comunidad Valenciana,13705
2024,12,Austria,Carretera,Comunidad Valenciana,1102
2024,12,Austria,Puerto,Andalucía,59
2024,12,Austria,Tren,Comunidad Valenciana,14
2024,12,Brasil,Aeropuerto,Cataluña,9278
2024,12,Brasil,Carretera,Galicia,1793
2024,12,Brasil,Puerto,Comunidad de Madrid,830
2024,12,Brasil,Tren,Comunidad de Madrid,132
2024,12,Bélgica,Aeropuerto,Cataluña,98009
2024,12,Bélgica,Carretera,Canarias,16334
2024,12,Bélgica,Puerto,Baleares,1390
2024,12,Bélgica,Tren,Canarias,115
2024,12,Canadá,Aeropuerto,Andalucía,24114
2024,12,Canadá,Carretera,Cataluña,1310
2024,12,Canadá,Puerto,Andalucía,3959
2024,12,Canadá,Tren,Andalucía,416
2024,12,China,Aeropuerto,Comunidad Valenciana,14909
2024,12,China,Carretera,Comunidad de Madrid,32
2024,12,China,Puerto,Cataluña,1045
2024,12,China,Tren,Comunidad de Madrid,112
2024,12,Corea del Sur,Aeropuerto,Cataluña,48248
2024,12,Corea del Sur,Carretera,Comunidad de Madrid,48
2024,12,Corea del Sur,Puerto,Cataluña,48
2024,12,Corea del Sur,Tren,Cataluña,194
2024,12,Dinamarca,Aeropuerto,Andalucía,56190
2024,12,Dinamarca,Carretera,Cataluña,1094
2024,12,Dinamarca,Puerto,Canarias,345
2024,12,Dinamarca,Tren,Cataluña,57
2024,12,EE.UU.,Aeropuerto,Andalucía,126717
2024,12,EE.UU.,Carretera,Cataluña,2922
2024,12,EE.UU.,Puerto,Comunidad de Madrid,14469
2024,12,EE.UU.,Tren,Comunidad de Madrid,2045
2024,12,Finlandia,Aeropuerto,Canarias,45031
2024,12,Finlandia,Carretera,Canarias,505
2024,12,Finlandia,Puerto,Andalucía,413
2024,12,Finlandia,Tren,Andalucía,45
2024,12,Francia,Aeropuerto,País Vasco,367259
2024,12,Francia,Carretera,Andalucía,702822
2024,12,Francia,Puerto,País Vasco,13116
2024,12,Francia,Tren,Cataluña,9837
2024,12,Irlanda,Aeropuerto,Andalucía,206389
2024,12,Irlanda,Carretera,Cataluña,2768
2024,12,Irlanda,Puerto,Baleares,3834
2024,12,Irlanda,Tren,Baleares,0
2024,12,Italia,Aeropuerto,Cataluña,387725
2024,12,Italia,Carretera,Baleares,12733
2024,12,Italia,Puerto,Baleares,9857
2024,12,Italia,Tren,Cataluña,0
2024,12,Japón,Aeropuerto,Cataluña,19712
2024,12,Japón,Carretera,Comunidad de Madrid,0
2024,12,Japón,Puerto,Comunidad de Madrid,424
2024,12,Japón,Tren,Cataluña,100
2024,12,Luxemburgo,Aeropuerto,Baleares,22055
2024,12,Luxemburgo,Carretera,Comunidad de Madrid,4112
2024,12,Luxemburgo,Tren,Baleares,0
2024,12,Luxemburgo,Tren,Comunidad de Madrid,26
2024,12,México,Aeropuerto,Comunidad de Madrid,86188
2024,12,México,Carretera,Comunidad de Madrid,1021
2024,12,México,Puerto,Comunidad de Madrid,5014
2024,12,México,Tren,Cataluña,650
2024,12,Noruega,Aeropuerto,Comunidad Valenciana,105829
2024,12,Noruega,Carretera,Canarias,3420
2024,12,Noruega,Puerto,Canarias,1103
2024,12,Noruega,Tren,Baleares,0
2024,12,Países Bajos,Aeropuerto,Cataluña,370038
2024,12,Países Bajos,Puerto,Andalucía,3745
2024,12,Países Bajos,Puerto,Baleares,749
2024,12,Polonia,Aeropuerto,Cataluña,164535
2024,12,Polonia,Carretera,Comunidad Valenciana,2523
2024,12,Polonia,Puerto,Andalucía,1178
2024,12,Polonia,Tren,Canarias,0
2024,12,Portugal,Carretera,Andalucía,192713
2024,12,Portugal,Carretera,Galicia,69738
2024,12,Portugal,Puerto,Andalucía,2927
2024,12,Portugal,Tren,Cataluña,798
2024,12,Reino Unido,Aeropuerto,Cataluña,1527832
2024,12,Reino Unido,Carretera,Andalucía,17218
2024,12,Reino Unido,Carretera,Cataluña,18784
2024,12,Reino Unido,Tren,Baleares,1565
2024,12,República Checa,Carretera,Canarias,3684
2024,12,República Checa,Puerto,Comunidad Valenciana,75
2024,12,República Checa,Tren,Andalucía,22
2024,12,República Checa,Tren,Baleares,0
2024,12,Rusia,Carretera,Cataluña,8267
2024,12,Rusia,Carretera,Comunidad de Madrid,42
2024,12,Rusia,Tren,Cataluña,152
2024,12,Rusia,Tren,Comunidad Valenciana,42
2024,12,Suecia,Aeropuerto,Andalucía,57359
2024,12,Suecia,Carretera,Baleares,820
2024,12,Suecia,Puerto,Andalucía,293
2024,12,Suecia,Tren,Comunidad Valenciana,175
2024,12,Suiza,Aeropuerto,Cataluña,57381
2024,12,Suiza,Carretera,Baleares,8282
2024,12,Suiza,Tren,Andalucía,198
2024,12,Suiza,Tren,Comunidad Valenciana,331
2025,1,Alemania,Aeropuerto,Canarias,268022
2025,1,Alemania,Carretera,Baleares,15429
2025,1,Alemania,Puerto,Baleares,2000
2025,1,Alemania,Tren,Baleares,286
2025,1,Argentina,Aeropuerto,Cataluña,35580
2025,1,Argentina,Carretera,Comunidad de Madrid,1138
2025,1,Argentina,Puerto,Comunidad Valenciana,1608
2025,1,Argentina,Tren,Comunidad Valenciana,941
2025,1,Austria,Aeropuerto,Canarias,21456
2025,1,Austria,Carretera,Baleares,1725
2025,1,Austria,Tren,Canarias,93
2025,1,Austria,Tren,Cataluña,23
2025,1,Brasil,Aeropuerto,Andalucía,40590
2025,1,Brasil,Carretera,Galicia,7844
2025,1,Brasil,Puerto,Cataluña,3632
2025,1,Brasil,Tren,Galicia,578
2025,1,Bélgica,Aeropuerto,Canarias,79624
2025,1,Bélgica,Carretera,Andalucía,13271
2025,1,Bélgica,Puerto,Baleares,1129
2025,1,Bélgica,Tren,Comunidad Valenciana,93
2025,1,Canadá,Aeropuerto,Cataluña,12548
2025,1,Canadá,Puerto,Andalucía,2060
2025,1,Canadá,Tren,Comunidad de Madrid,897
2025,1,China,Aeropuerto,Cataluña,3039
2025,1,China,Carretera,Comunidad de Madrid,6
2025,1,China,Tren,Cataluña,23
2025,1,China,Tren,Comunidad Valenciana,213
2025,1,Corea del Sur,Aeropuerto,Cataluña,8513
2025,1,Corea del Sur,Carretera,Andalucía,8
2025,1,Corea del Sur,Tren,Cataluña,41
2025,1,Dinamarca,Aeropuerto,Canarias,61633
2025,1,Dinamarca,Carretera,Andalucía,1200
2025,1,Dinamarca,Puerto,Baleares,379
2025,1,Dinamarca,Tren,Cataluña,63
2025,1,EE.UU.,Aeropuerto,Cataluña,73986
2025,1,EE.UU.,Carretera,Cataluña,10154
2025,1,EE.UU.,Carretera,Comunidad de Madrid,1194
2025,1,Finlandia,Aeropuerto,Canarias,42249
2025,1,Finlandia,Carretera,Canarias,474
2025,1,Finlandia,Puerto,Andalucía,388
2025,1,Finlandia,Tren,Canarias,43
2025,1,Francia,Aeropuerto,Baleares,409497
2025,1,Francia,Aeropuerto,País Vasco,14625
2025,1,Francia,Carretera,Baleares,783651
2025,1,Francia,Puerto,Cataluña,10969
2025,1,Irlanda,Aeropuerto,Andalucía,213125
2025,1,Irlanda,Carretera,Baleares,2858
2025,1,Irlanda,Carretera,Canarias,3959
2025,1,Irlanda,Tren,Cataluña,0
2025,1,Italia,Aeropuerto,Cataluña,394196
2025,1,Italia,Carretera,Baleares,12945
2025,1,Italia,Puerto,Cataluña,10022
2025,1,Italia,Tren,Canarias,0
2025,1,Japón,Aeropuerto,Cataluña,15407
2025,1,Japón,Carretera,Comunidad de Madrid,0
2025,1,Japón,Puerto,Cataluña,331
2025,1,Japón,Tren,Comunidad de Madrid,78
2025,1,Luxemburgo,Aeropuerto,Cataluña,24338
2025,1,Luxemburgo,Carretera,Andalucía,4538
2025,1,Luxemburgo,Puerto,Andalucía,29
2025,1,Luxemburgo,Tren,Cataluña,0
2025,1,México,Aeropuerto,Comunidad de Madrid,97632
2025,1,México,Carretera,Comunidad de Madrid,1157
2025,1,México,Puerto,Cataluña,5680
2025,1,México,Tren,Comunidad de Madrid,736
2025,1,Noruega,Aeropuerto,Canarias,103498
2025,1,Noruega,Carretera,Canarias,3345
2025,1,Noruega,Puerto,Comunidad Valenciana,1078
2025,1,Noruega,Tren,Comunidad Valenciana,0
2025,1,Países Bajos,Aeropuerto,Andalucía,41313
2025,1,Países Bajos,Aeropuerto,Comunidad Valenciana,343762
2025,1,Países Bajos,Puerto,Comunidad Valenciana,4676
2025,1,Polonia,Aeropuerto,Canarias,177820
2025,1,Polonia,Carretera,Canarias,2727
2025,1,Polonia,Puerto,Baleares,1273
2025,1,Polonia,Tren,Cataluña,0
2025,1,Portugal,Carretera,Andalucía,79508
2025,1,Portugal,Carretera,Cataluña,219712
2025,1,Portugal,Puerto,Galicia,3337
2025,1,Portugal,Tren,Cataluña,909
2025,1,Reino Unido,Aeropuerto,Canarias,1663252
2025,1,Reino Unido,Carretera,Andalucía,20449
2025,1,Reino Unido,Carretera,Comunidad Valenciana,18745
2025,1,Reino Unido,Tren,Canarias,1704
2025,1,República Checa,Aeropuerto,Canarias,15594
2025,1,República Checa,Carretera,Baleares,320
2025,1,República Checa,Puerto,Baleares,96
2025,1,República Checa,Tren,Baleares,0
2025,1,Rusia,Aeropuerto,País Vasco,14052
2025,1,Rusia,Carretera,Cataluña,72
2025,1,Rusia,Puerto,Comunidad de Madrid,259
2025,1,Rusia,Tren,Cataluña,72
2025,1,Suecia,Aeropuerto,Comunidad Valenciana,69731
2025,1,Suecia,Carretera,Canarias,998
2025,1,Suecia,Puerto,Comunidad Valenciana,356
2025,1,Suecia,Tren,Canarias,213
2025,1,Suiza,Aeropuerto,Baleares,56977
2025,1,Suiza,Carretera,Cataluña,8224
2025,1,Suiza,Tren,Comunidad Valenciana,526
2025,2,Alemania,Aeropuerto,Andalucía,319549
2025,2,Alemania,Carretera,Baleares,18396
2025,2,Alemania,Puerto,Baleares,2384
2025,2,Alemania,Tren,Cataluña,340
2025,2,Argentina,Aeropuerto,Cataluña,21260
2025,2,Argentina,Puerto,Cataluña,562
2025,2,Argentina,Puerto,Comunidad Valenciana,960
2025,2,Argentina,Tren,Comunidad de Madrid,679
2025,2,Austria,Aeropuerto,Cataluña,30803
2025,2,Austria,Carretera,Baleares,2477
2025,2,Austria,Tren,Canarias,134
2025,2,Austria,Tren,Comunidad Valenciana,33
2025,2,Brasil,Aeropuerto,Cataluña,28788
2025,2,Brasil,Carretera,Comunidad de Madrid,5563
2025,2,Brasil,Puerto,Cataluña,2576
2025,2,Brasil,Tren,Cataluña,410
2025,2,Bélgica,Aeropuerto,Andalucía,96685
2025,2,Bélgica,Carretera,Andalucía,16114
2025,2,Bélgica,Puerto,Comunidad Valenciana,1371
2025,2,Bélgica,Tren,Comunidad Valenciana,114
2025,2,Canadá,Aeropuerto,Cataluña,13137
2025,2,Canadá,Puerto,Andalucía,713
2025,2,Canadá,Puerto,Baleares,2157
2025,2,Canadá,Tren,Cataluña,227
2025,2,China,Aeropuerto,Comunidad de Madrid,14508
2025,2,China,Carretera,Comunidad de Madrid,31
2025,2,China,Puerto,Cataluña,1017
2025,2,China,Tren,Cataluña,109
2025,2,Corea del Sur,Aeropuerto,Cataluña,15890
2025,2,Corea del Sur,Carretera,Cataluña,16
2025,2,Corea del Sur,Puerto,Cataluña,16
2025,2,Corea del Sur,Tren,Andalucía,63
2025,2,Dinamarca,Aeropuerto,Cataluña,65760
2025,2,Dinamarca,Carretera,Cataluña,1281
2025,2,Dinamarca,Puerto,Canarias,405
2025,2,Dinamarca,Tren,Canarias,67
2025,2,EE.UU.,Aeropuerto,Cataluña,65739
2025,2,EE.UU.,Carretera,Baleares,1516
2025,2,EE.UU.,Carretera,Cataluña,7506
2025,2,EE.UU.,Tren,Cataluña,1061
2025,2,Finlandia,Aeropuerto,Canarias,42249
2025,2,Finlandia,Carretera,Canarias,474
2025,2,Finlandia,Puerto,Andalucía,388
2025,2,Finlandia,Tren,Cataluña,43
2025,2,Francia,Aeropuerto,Comunidad Valenciana,409497
2025,2,Francia,Carretera,Cataluña,783651
2025,2,Francia,Puerto,Baleares,10969
2025,2,Francia,Puerto,Cataluña,14625
2025,2,Irlanda,Aeropuerto,Cataluña,213125
2025,2,Irlanda,Carretera,Cataluña,2858
2025,2,Irlanda,Puerto,Comunidad Valenciana,3959
2025,2,Irlanda,Tren,Canarias,0
2025,2,Italia,Aeropuerto,Cataluña,394196
2025,2,Italia,Carretera,Cataluña,12945
2025,2,Italia,Puerto,Cataluña,10022
2025,2,Italia,Tren,Cataluña,0
2025,2,Japón,Aeropuerto,Comunidad de Madrid,15407
2025,2,Japón,Carretera,Comunidad de Madrid,0
2025,2,Japón,Puerto,Andalucía,331
2025,2,Japón,Tren,Comunidad de Madrid,78
2025,2,Luxemburgo,Aeropuerto,Canarias,24338
2025,2,Luxemburgo,Carretera,Baleares,4538
2025,2,Luxemburgo,Puerto,Andalucía,29
2025,2,Luxemburgo,Tren,Comunidad de Madrid,0
2025,2,México,Aeropuerto,Comunidad de Madrid,97632
2025,2,México,Carretera,Comunidad de Madrid,1157
2025,2,México,Puerto,Comunidad de Madrid,5680
2025,2,México,Tren,Comunidad de Madrid,736
2025,2,Noruega,Aeropuerto,Comunidad Valenciana,103498
2025,2,Noruega,Carretera,Andalucía,3345
2025,2,Noruega,Puerto,Comunidad Valenciana,1078
2025,2,Noruega,Tren,Canarias,0
2025,2,Países Bajos,Aeropuerto,Andalucía,343762
2025,2,Países Bajos,Aeropuerto,Cataluña,41313
2025,2,Países Bajos,Puerto,Cataluña,3897
2025,2,Países Bajos,Puerto,Comunidad Valenciana,779
2025,2,Polonia,Aeropuerto,Cataluña,177820
2025,2,Polonia,Carretera,Cataluña,2727
2025,2,Polonia,Puerto,Canarias,1273
2025,2,Polonia,Tren,Andalucía,0
2025,2,Portugal,Carretera,Andalucía,79508
2025,2,Portugal,Carretera,Cataluña,219712
2025,2,Portugal,Puerto,Andalucía,3337
2025,2,Portugal,Tren,Cataluña,909
2025,2,Reino Unido,Aeropuerto,Comunidad Valenciana,1663252
2025,2,Reino Unido,Carretera,Canarias,20449
2025,2,Reino Unido,Carretera,Cataluña,18745
2025,2,Reino Unido,Tren,Canarias,1704
2025,2,República Checa,Aeropuerto,Canarias,18767
2025,2,República Checa,Carretera,Andalucía,385
2025,2,República Checa,Puerto,Canarias,115
2025,2,República Checa,Tren,Baleares,0
2025,2,Rusia,Carretera,Cataluña,8428
2025,2,Rusia,Carretera,Comunidad de Madrid,42
2025,2,Rusia,Tren,Andalucía,42
2025,2,Suecia,Aeropuerto,Baleares,58011
2025,2,Suecia,Carretera,Comunidad Valenciana,830
2025,2,Suecia,Tren,Andalucía,473
2025,2,Suiza,Aeropuerto,Canarias,58115
2025,2,Suiza,Carretera,Andalucía,8388
2025,2,Suiza,Tren,Andalucía,536
2025,3,Alemania,Aeropuerto,Baleares,467670
2025,3,Alemania,Carretera,Baleares,26923
2025,3,Alemania,Puerto,Comunidad Valenciana,3489
2025,3,Alemania,Tren,Andalucía,498
2025,3,Argentina,Aeropuerto,Baleares,23613
2025,3,Argentina,Carretera,Andalucía,755
2025,3,Argentina,Puerto,Cataluña,1067
2025,3,Argentina,Tren,Andalucía,625
2025,3,Austria,Aeropuerto,Cataluña,43316
2025,3,Austria,Carretera,Canarias,3484
2025,3,Austria,Puerto,Baleares,188
2025,3,Austria,Tren,Baleares,47
2025,3,Brasil,Aeropuerto,Galicia,30472
2025,3,Brasil,Carretera,Comunidad de Madrid,5889
2025,3,Brasil,Puerto,Comunidad de Madrid,2726
2025,3,Brasil,Tren,Comunidad de Madrid,434
2025,3,Bélgica,Aeropuerto,Baleares,114152
2025,3,Bélgica,Carretera,Baleares,19025
2025,3,Bélgica,Puerto,Comunidad Valenciana,1619
2025,3,Bélgica,Tren,Canarias,134
2025,3,Canadá,Aeropuerto,Andalucía,23783
2025,3,Canadá,Carretera,Comunidad de Madrid,1291
2025,3,Canadá,Puerto,Cataluña,3905
2025,3,Canadá,Tren,Cataluña,410
2025,3,China,Carretera,Cataluña,112
2025,3,China,Puerto,Cataluña,12377
2025,3,Corea del Sur,Aeropuerto,Cataluña,13243
2025,3,Corea del Sur,Carretera,Cataluña,13
2025,3,Corea del Sur,Puerto,Cataluña,13
2025,3,Corea del Sur,Tren,Cataluña,53
2025,3,Dinamarca,Aeropuerto,Andalucía,79769
