Anio,Mes,Pais,Medio_Acceso_Predicho,Num_Turistas
2023,3,Noruega,Tren,0
2023,3,Países Bajos,Aeropuerto,317439
2023,3,Países Bajos,Carretera,38150
2023,3,Países Bajos,Puerto,3599
2023,3,Países Bajos,Tren,720
2023,3,Polonia,Aeropuerto,152242
2023,3,Polonia,Carretera,2335
2023,3,Polonia,Puerto,1090
2023,3,Polonia,Tren,0
2023,3,Portugal,Aeropuerto,61169
2023,3,Portugal,Carretera,169033
2023,3,Portugal,Puerto,2568
2023,3,Portugal,Tren,700
2023,3,Reino Unido,Aeropuerto,1403438
2023,3,Reino Unido,Carretera,17255
2023,3,Reino Unido,Puerto,15817
2023,3,Reino Unido,Tren,1438
2023,3,República Checa,Aeropuerto,43457
2023,3,República Checa,Carretera,893
2023,3,República Checa,Puerto,268
2023,3,República Checa,Tren,0
2023,3,Rusia,Aeropuerto,19186
2023,3,Rusia,Carretera,99
2023,3,Rusia,Puerto,355
2023,3,Rusia,Tren,99
2023,3,Suecia,Aeropuerto,106461
2023,3,Suecia,Carretera,1524
2023,3,Suecia,Puerto,544
2023,3,Suecia,Tren,327
2023,3,Suiza,Aeropuerto,86695
2023,3,Suiza,Carretera,12514
2023,3,Suiza,Puerto,501
2023,3,Suiza,Tren,300
2023,4,Alemania,Aeropuerto,824664
2023,4,Alemania,Carretera,47475
2023,4,Alemania,Puerto,6154
2023,4,Alemania,Tren,879
2023,4,Argentina,Aeropuerto,44119
2023,4,Argentina,Carretera,1411
2023,4,Argentina,Puerto,1994
2023,4,Argentina,Tren,1167
2023,4,Austria,Aeropuerto,137731
2023,4,Austria,Carretera,11078
2023,4,Austria,Puerto,599
2023,4,Austria,Tren,150
2023,4,Brasil,Aeropuerto,37081
2023,4,Brasil,Carretera,7166
2023,4,Brasil,Puerto,3319
2023,4,Brasil,Tren,529
2023,4,Bélgica,Aeropuerto,214714
2023,4,Bélgica,Carretera,35786
2023,4,Bélgica,Puerto,3046
2023,4,Bélgica,Tren,254
2023,4,Canadá,Aeropuerto,43414
2023,4,Canadá,Carretera,2358
2023,4,Canadá,Puerto,7128
2023,4,Canadá,Tren,750
2023,4,China,Aeropuerto,17288
2023,4,China,Carretera,37
2023,4,China,Puerto,1212
2023,4,China,Tren,131
2023,4,Corea del Sur,Aeropuerto,66888
2023,4,Corea del Sur,Carretera,67
2023,4,Corea del Sur,Puerto,67
2023,4,Corea del Sur,Tren,269
2023,4,Dinamarca,Aeropuerto,94166
2023,4,Dinamarca,Carretera,1835
2023,4,Dinamarca,Puerto,579
2023,4,Dinamarca,Tren,97
2023,4,EE.UU.,Aeropuerto,226148
2023,4,EE.UU.,Carretera,5217
2023,4,EE.UU.,Puerto,25823
2023,4,EE.UU.,Tren,3652
2023,4,Finlandia,Aeropuerto,47996
2023,4,Finlandia,Carretera,539
2023,4,Finlandia,Puerto,441
2023,4,Finlandia,Tren,49
2023,4,Francia,Aeropuerto,329379
2023,4,Francia,Carretera,630330
2023,4,Francia,Puerto,11764
2023,4,Francia,Tren,8823
2023,4,Irlanda,Aeropuerto,199866
2023,4,Irlanda,Carretera,2681
2023,4,Irlanda,Puerto,3713
2023,4,Irlanda,Tren,0
2023,4,Italia,Aeropuerto,381361
2023,4,Italia,Carretera,12524
2023,4,Italia,Puerto,9696
2023,4,Italia,Tren,0
2023,4,Japón,Aeropuerto,25220
2023,4,Japón,Carretera,0
2023,4,Japón,Puerto,543
2023,4,Japón,Tren,129
2023,4,Luxemburgo,Aeropuerto,19987
2023,4,Luxemburgo,Carretera,3727
2023,4,Luxemburgo,Puerto,24
2023,4,Luxemburgo,Tren,0
2023,4,México,Aeropuerto,76086
2023,4,México,Carretera,902
2023,4,México,Puerto,4427
2023,4,México,Tren,574
2023,4,Noruega,Aeropuerto,108213
2023,4,Noruega,Carretera,3498
2023,4,Noruega,Puerto,1128
2023,4,Noruega,Tren,0
2023,4,Países Bajos,Aeropuerto,317439
2023,4,Países Bajos,Carretera,38150
2023,4,Países Bajos,Puerto,3599
2023,4,Países Bajos,Tren,720
2023,4,Polonia,Aeropuerto,152242
2023,4,Polonia,Carretera,2335
2023,4,Polonia,Puerto,1090
2023,4,Polonia,Tren,0
2023,4,Portugal,Aeropuerto,61169
2023,4,Portugal,Carretera,169033
2023,4,Portugal,Puerto,2568
2023,4,Portugal,Tren,700
2023,4,Reino Unido,Aeropuerto,1403438
2023,4,Reino Unido,Carretera,17255
2023,4,Reino Unido,Puerto,15817
2023,4,Reino Unido,Tren,1438
2023,4,República Checa,Aeropuerto,55528
2023,4,República Checa,Carretera,1141
2023,4,República Checa,Puerto,342
2023,4,República Checa,Tren,0
2023,4,Rusia,Aeropuerto,22383
2023,4,Rusia,Carretera,115
2023,4,Rusia,Puerto,414
2023,4,Rusia,Tren,115
2023,4,Suecia,Aeropuerto,114650
2023,4,Suecia,Carretera,1641
2023,4,Suecia,Puerto,586
2023,4,Suecia,Tren,352
2023,4,Suiza,Aeropuerto,121373
2023,4,Suiza,Carretera,17519
2023,4,Suiza,Puerto,701
2023,4,Suiza,Tren,420
2023,5,Alemania,Aeropuerto,979289
2023,5,Alemania,Carretera,56377
2023,5,Alemania,Puerto,7308
2023,5,Alemania,Tren,1044
2023,5,Argentina,Aeropuerto,47753
2023,5,Argentina,Carretera,1527
2023,5,Argentina,Puerto,2159
2023,5,Argentina,Tren,1264
2023,5,Austria,Aeropuerto,154948
2023,5,Austria,Carretera,12463
2023,5,Austria,Puerto,674
2023,5,Austria,Tren,168
2023,5,Brasil,Aeropuerto,47115
2023,5,Brasil,Carretera,9105
2023,5,Brasil,Puerto,4217
2023,5,Brasil,Tren,672
2023,5,Bélgica,Aeropuerto,198377
2023,5,Bélgica,Carretera,33063
2023,5,Bélgica,Puerto,2814
2023,5,Bélgica,Tren,234
2023,5,Canadá,Aeropuerto,45002
2023,5,Canadá,Carretera,2445
2023,5,Canadá,Puerto,7389
2023,5,Canadá,Tren,778
2023,5,China,Aeropuerto,33134
2023,5,China,Carretera,71
2023,5,China,Puerto,2323
2023,5,China,Tren,250
2023,5,Corea del Sur,Aeropuerto,44017
2023,5,Corea del Sur,Carretera,44
2023,5,Corea del Sur,Puerto,44
2023,5,Corea del Sur,Tren,177
2023,5,Dinamarca,Aeropuerto,86128
2023,5,Dinamarca,Carretera,1678
2023,5,Dinamarca,Puerto,530
2023,5,Dinamarca,Tren,88
2023,5,EE.UU.,Aeropuerto,282685
2023,5,EE.UU.,Carretera,6521
2023,5,EE.UU.,Puerto,32279
2023,5,EE.UU.,Tren,4565
2023,5,Finlandia,Aeropuerto,47996
2023,5,Finlandia,Carretera,539
2023,5,Finlandia,Puerto,441
2023,5,Finlandia,Tren,49
2023,5,Francia,Aeropuerto,329379
2023,5,Francia,Carretera,630330
2023,5,Francia,Puerto,11764
2023,5,Francia,Tren,8823
2023,5,Irlanda,Aeropuerto,199866
2023,5,Irlanda,Carretera,2681
2023,5,Irlanda,Puerto,3713
2023,5,Irlanda,Tren,0
2023,5,Italia,Aeropuerto,381361
2023,5,Italia,Carretera,12524
2023,5,Italia,Puerto,9696
2023,5,Italia,Tren,0
2023,5,Japón,Aeropuerto,25220
2023,5,Japón,Carretera,0
2023,5,Japón,Puerto,543
2023,5,Japón,Tren,129
2023,5,Luxemburgo,Aeropuerto,19987
2023,5,Luxemburgo,Carretera,3727
2023,5,Luxemburgo,Puerto,24
2023,5,Luxemburgo,Tren,0
2023,5,México,Aeropuerto,76086
2023,5,México,Carretera,902
2023,5,México,Puerto,4427
2023,5,México,Tren,574
2023,5,Noruega,Aeropuerto,108213
2023,5,Noruega,Carretera,3498
2023,5,Noruega,Puerto,1128
2023,5,Noruega,Tren,0
2023,5,Países Bajos,Aeropuerto,317439
2023,5,Países Bajos,Carretera,38150
2023,5,Países Bajos,Puerto,3599
2023,5,Países Bajos,Tren,720
2023,5,Polonia,Aeropuerto,152242
2023,5,Polonia,Carretera,2335
2023,5,Polonia,Puerto,1090
2023,5,Polonia,Tren,0
2023,5,Portugal,Aeropuerto,61169
2023,5,Portugal,Carretera,169033
2023,5,Portugal,Puerto,2568
2023,5,Portugal,Tren,700
2023,5,Reino Unido,Aeropuerto,1403438
2023,5,Reino Unido,Carretera,17255
2023,5,Reino Unido,Puerto,15817
2023,5,Reino Unido,Tren,1438
2023,5,República Checa,Aeropuerto,69410
2023,5,República Checa,Carretera,1427
2023,5,República Checa,Puerto,428
2023,5,República Checa,Tren,0
2023,5,Rusia,Aeropuerto,23982
2023,5,Rusia,Carretera,123
2023,5,Rusia,Puerto,444
2023,5,Rusia,Tren,123
2023,5,Suecia,Aeropuerto,131029
2023,5,Suecia,Carretera,1876
2023,5,Suecia,Puerto,670
2023,5,Suecia,Tren,402
2023,5,Suiza,Aeropuerto,173391
2023,5,Suiza,Carretera,25028
2023,5,Suiza,Puerto,1001
2023,5,Suiza,Tren,601
2023,6,Alemania,Aeropuerto,1133913
2023,6,Alemania,Carretera,65279
2023,6,Alemania,Puerto,8462
2023,6,Alemania,Tren,1209
2023,6,Argentina,Aeropuerto,50867
2023,6,Argentina,Carretera,1626
2023,6,Argentina,Puerto,2299
2023,6,Argentina,Tren,1346
2023,6,Austria,Aeropuerto,174461
2023,6,Austria,Carretera,14033
2023,6,Austria,Puerto,759
2023,6,Austria,Tren,190
2023,6,Brasil,Aeropuerto,42753
2023,6,Brasil,Carretera,8262
2023,6,Brasil,Puerto,3826
2023,6,Brasil,Tren,610
2023,6,Bélgica,Aeropuerto,191375
2023,6,Bélgica,Carretera,31896
2023,6,Bélgica,Puerto,2715
2023,6,Bélgica,Tren,226
2023,6,Canadá,Aeropuerto,80474
2023,6,Canadá,Carretera,4371
2023,6,Canadá,Puerto,13214
2023,6,Canadá,Tren,1391
2023,6,China,Aeropuerto,40337
2023,6,China,Carretera,87
2023,6,China,Puerto,2828
2023,6,China,Tren,305
2023,6,Corea del Sur,Aeropuerto,32366
2023,6,Corea del Sur,Carretera,33
2023,6,Corea del Sur,Puerto,33
2023,6,Corea del Sur,Tren,130
2023,6,Dinamarca,Aeropuerto,82682
2023,6,Dinamarca,Carretera,1611
2023,6,Dinamarca,Puerto,509
2023,6,Dinamarca,Tren,85
2023,6,EE.UU.,Aeropuerto,415714
2023,6,EE.UU.,Carretera,9590
2023,6,EE.UU.,Puerto,47469
2023,6,EE.UU.,Tren,6713
2023,6,Finlandia,Aeropuerto,47996
2023,6,Finlandia,Carretera,539
2023,6,Finlandia,Puerto,441
2023,6,Finlandia,Tren,49
2023,6,Francia,Aeropuerto,329379
2023,6,Francia,Carretera,630330
2023,6,Francia,Puerto,11764
2023,6,Francia,Tren,8823
2023,6,Irlanda,Aeropuerto,199866
2023,6,Irlanda,Carretera,2681
2023,6,Irlanda,Puerto,3713
2023,6,Irlanda,Tren,0
2023,6,Italia,Aeropuerto,381361
2023,6,Italia,Carretera,12524
2023,6,Italia,Puerto,9696
2023,6,Italia,Tren,0
2023,6,Japón,Aeropuerto,25220
2023,6,Japón,Carretera,0
2023,6,Japón,Puerto,543
2023,6,Japón,Tren,129
2023,6,Luxemburgo,Aeropuerto,19987
2023,6,Luxemburgo,Carretera,3727
2023,6,Luxemburgo,Puerto,24
2023,6,Luxemburgo,Tren,0
2023,6,México,Aeropuerto,76086
2023,6,México,Carretera,902
2023,6,México,Puerto,4427
2023,6,México,Tren,574
2023,6,Noruega,Aeropuerto,108213
2023,6,Noruega,Carretera,3498
2023,6,Noruega,Puerto,1128
2023,6,Noruega,Tren,0
2023,6,Países Bajos,Aeropuerto,317439
2023,6,Países Bajos,Carretera,38150
2023,6,Países Bajos,Puerto,3599
2023,6,Países Bajos,Tren,720
2023,6,Polonia,Aeropuerto,152242
2023,6,Polonia,Carretera,2335
2023,6,Polonia,Puerto,1090
2023,6,Polonia,Tren,0
2023,6,Portugal,Aeropuerto,61169
2023,6,Portugal,Carretera,169033
2023,6,Portugal,Puerto,2568
2023,6,Portugal,Tren,700
2023,6,Reino Unido,Aeropuerto,1403438
2023,6,Reino Unido,Carretera,17255
2023,6,Reino Unido,Puerto,15817
2023,6,Reino Unido,Tren,1438
2023,6,República Checa,Aeropuerto,81482
2023,6,República Checa,Carretera,1675
2023,6,República Checa,Puerto,502
2023,6,República Checa,Tren,0
2023,6,Rusia,Aeropuerto,25580
2023,6,Rusia,Carretera,131
2023,6,Rusia,Puerto,473
2023,6,Rusia,Tren,131
2023,6,Suecia,Aeropuerto,139218
2023,6,Suecia,Carretera,1993
2023,6,Suecia,Puerto,712
2023,6,Suecia,Tren,427
2023,6,Suiza,Aeropuerto,156051
2023,6,Suiza,Carretera,22525
2023,6,Suiza,Puerto,901
2023,6,Suiza,Tren,541
2023,7,Alemania,Aeropuerto,1185455
2023,7,Alemania,Carretera,68246
2023,7,Alemania,Puerto,8847
2023,7,Alemania,Tren,1264
2023,7,Argentina,Aeropuerto,52943
2023,7,Argentina,Carretera,1693
2023,7,Argentina,Puerto,2393
2023,7,Argentina,Tren,1401
2023,7,Austria,Aeropuerto,131993
2023,7,Austria,Carretera,10617
2023,7,Austria,Puerto,574
2023,7,Austria,Tren,143
2023,7,Brasil,Aeropuerto,66310
2023,7,Brasil,Carretera,12815
2023,7,Brasil,Puerto,5934
2023,7,Brasil,Tren,946
2023,7,Bélgica,Aeropuerto,198377
2023,7,Bélgica,Carretera,33063
2023,7,Bélgica,Puerto,2814
2023,7,Bélgica,Tren,234
2023,7,Canadá,Aeropuerto,45002
2023,7,Canadá,Carretera,2445
2023,7,Canadá,Puerto,7389
2023,7,Canadá,Tren,778
2023,7,China,Aeropuerto,37816
2023,7,China,Carretera,82
2023,7,China,Puerto,2652
2023,7,China,Tren,286
2023,7,Corea del Sur,Aeropuerto,35387
2023,7,Corea del Sur,Carretera,36
2023,7,Corea del Sur,Puerto,36
2023,7,Corea del Sur,Tren,143
2023,7,Dinamarca,Aeropuerto,155029
2023,7,Dinamarca,Carretera,3021
2023,7,Dinamarca,Puerto,954
2023,7,Dinamarca,Tren,159
2023,7,EE.UU.,Aeropuerto,458948
2023,7,EE.UU.,Carretera,10587
2023,7,EE.UU.,Puerto,52406
2023,7,EE.UU.,Tren,7411
2023,7,Finlandia,Aeropuerto,47996
2023,7,Finlandia,Carretera,539
2023,7,Finlandia,Puerto,441
2023,7,Finlandia,Tren,49
2023,7,Francia,Aeropuerto,329379
2023,7,Francia,Carretera,630330
2023,7,Francia,Puerto,11764
2023,7,Francia,Tren,8823
2023,7,Irlanda,Aeropuerto,199866
2023,7,Irlanda,Carretera,2681
2023,7,Irlanda,Puerto,3713
2023,7,Irlanda,Tren,0
2023,7,Italia,Aeropuerto,381361
2023,7,Italia,Carretera,12524
2023,7,Italia,Puerto,9696
2023,7,Italia,Tren,0
2023,7,Japón,Aeropuerto,25220
2023,7,Japón,Carretera,0
2023,7,Japón,Puerto,543
2023,7,Japón,Tren,129
2023,7,Luxemburgo,Aeropuerto,19987
2023,7,Luxemburgo,Carretera,3727
2023,7,Luxemburgo,Puerto,24
2023,7,Luxemburgo,Tren,0
2023,7,México,Aeropuerto,76086
2023,7,México,Carretera,902
2023,7,México,Puerto,4427
2023,7,México,Tren,574
2023,7,Noruega,Aeropuerto,108213
2023,7,Noruega,Carretera,3498
2023,7,Noruega,Puerto,1128
2023,7,Noruega,Tren,0
2023,7,Países Bajos,Aeropuerto,317439
2023,7,Países Bajos,Carretera,38150
2023,7,Países Bajos,Puerto,3599
2023,7,Países Bajos,Tren,720
2023,7,Polonia,Aeropuerto,152242
2023,7,Polonia,Carretera,2335
2023,7,Polonia,Puerto,1090
2023,7,Polonia,Tren,0
2023,7,Portugal,Aeropuerto,61169
2023,7,Portugal,Carretera,169033
2023,7,Portugal,Puerto,2568
2023,7,Portugal,Tren,700
2023,7,Reino Unido,Aeropuerto,1403438
2023,7,Reino Unido,Carretera,17255
2023,7,Reino Unido,Puerto,15817
2023,7,Reino Unido,Tren,1438
2023,7,República Checa,Aeropuerto,89328
2023,7,República Checa,Carretera,1836
2023,7,República Checa,Puerto,551
2023,7,República Checa,Tren,0
2023,7,Rusia,Aeropuerto,43166
2023,7,Rusia,Carretera,222
2023,7,Rusia,Puerto,799
2023,7,Rusia,Tren,222
2023,7,Suecia,Aeropuerto,180165
2023,7,Suecia,Carretera,2579
2023,7,Suecia,Puerto,921
2023,7,Suecia,Tren,553
2023,7,Suiza,Aeropuerto,208069
2023,7,Suiza,Carretera,30033
2023,7,Suiza,Puerto,1201
2023,7,Suiza,Tren,721
2023,8,Alemania,Aeropuerto,1236996
2023,8,Alemania,Carretera,71213
2023,8,Alemania,Puerto,9231
2023,8,Alemania,Tren,1319
2023,8,Argentina,Aeropuerto,54501
2023,8,Argentina,Carretera,1743
2023,8,Argentina,Puerto,2464
2023,8,Argentina,Tren,1442
2023,8,Austria,Aeropuerto,169869
2023,8,Austria,Carretera,13663
2023,8,Austria,Puerto,739
2023,8,Austria,Tren,185
2023,8,Brasil,Aeropuerto,35772
2023,8,Brasil,Carretera,6913
2023,8,Brasil,Puerto,3201
2023,8,Brasil,Tren,510
2023,8,Bélgica,Aeropuerto,378083
2023,8,Bélgica,Carretera,63014
2023,8,Bélgica,Puerto,5363
2023,8,Bélgica,Tren,447
2023,8,Canadá,Aeropuerto,57180
2023,8,Canadá,Carretera,3106
2023,8,Canadá,Puerto,9389
2023,8,Canadá,Tren,988
2023,8,China,Aeropuerto,30613
2023,8,China,Carretera,66
2023,8,China,Puerto,2147
2023,8,China,Tren,231
2023,8,Corea del Sur,Aeropuerto,18124
2023,8,Corea del Sur,Carretera,18
2023,8,Corea del Sur,Puerto,18
2023,8,Corea del Sur,Tren,73
2023,8,Dinamarca,Aeropuerto,94166
2023,8,Dinamarca,Carretera,1835
2023,8,Dinamarca,Puerto,579
2023,8,Dinamarca,Tren,97
2023,8,EE.UU.,Aeropuerto,339222
2023,8,EE.UU.,Carretera,7825
2023,8,EE.UU.,Puerto,38735
2023,8,EE.UU.,Tren,5478
2023,8,Finlandia,Aeropuerto,47996
2023,8,Finlandia,Carretera,539
2023,8,Finlandia,Puerto,441
2023,8,Finlandia,Tren,49
2023,8,Francia,Aeropuerto,329379
2023,8,Francia,Carretera,630330
2023,8,Francia,Puerto,11764
2023,8,Francia,Tren,8823
2023,8,Irlanda,Aeropuerto,199866
2023,8,Irlanda,Carretera,2681
2023,8,Irlanda,Puerto,3713
2023,8,Irlanda,Tren,0
2023,8,Italia,Aeropuerto,381361
2023,8,Italia,Carretera,12524
2023,8,Italia,Puerto,9696
2023,8,Italia,Tren,0
2023,8,Japón,Aeropuerto,25220
2023,8,Japón,Carretera,0
2023,8,Japón,Puerto,543
2023,8,Japón,Tren,129
2023,8,Luxemburgo,Aeropuerto,19987
2023,8,Luxemburgo,Carretera,3727
2023,8,Luxemburgo,Puerto,24
2023,8,Luxemburgo,Tren,0
2023,8,México,Aeropuerto,76086
2023,8,México,Carretera,902
2023,8,México,Puerto,4427
2023,8,México,Tren,574
2023,8,Noruega,Aeropuerto,108213
2023,8,Noruega,Carretera,3498
2023,8,Noruega,Puerto,1128
2023,8,Noruega,Tren,0
2023,8,Países Bajos,Aeropuerto,317439
2023,8,Países Bajos,Carretera,38150
2023,8,Países Bajos,Puerto,3599
2023,8,Países Bajos,Tren,720
2023,8,Polonia,Aeropuerto,152242
2023,8,Polonia,Carretera,2335
2023,8,Polonia,Puerto,1090
2023,8,Polonia,Tren,0
2023,8,Portugal,Aeropuerto,61169
2023,8,Portugal,Carretera,169033
2023,8,Portugal,Puerto,2568
2023,8,Portugal,Tren,700
2023,8,Reino Unido,Aeropuerto,1403438
2023,8,Reino Unido,Carretera,17255
2023,8,Reino Unido,Puerto,15817
2023,8,Reino Unido,Tren,1438
2023,8,República Checa,Aeropuerto,84499
2023,8,República Checa,Carretera,1737
2023,8,República Checa,Puerto,521
2023,8,República Checa,Tren,0
2023,8,Rusia,Aeropuerto,35173
2023,8,Rusia,Carretera,181
2023,8,Rusia,Puerto,651
2023,8,Rusia,Tren,181
2023,8,Suecia,Aeropuerto,106461
2023,8,Suecia,Carretera,1524
2023,8,Suecia,Puerto,544
2023,8,Suecia,Tren,327
2023,8,Suiza,Aeropuerto,190730
2023,8,Suiza,Carretera,27530
2023,8,Suiza,Puerto,1101
2023,8,Suiza,Tren,661
2023,9,Alemania,Aeropuerto,1133913
2023,9,Alemania,Carretera,65279
2023,9,Alemania,Puerto,8462
2023,9,Alemania,Tren,1209
2023,9,Argentina,Aeropuerto,52943
2023,9,Argentina,Carretera,1693
2023,9,Argentina,Puerto,2393
2023,9,Argentina,Tren,1401
2023,9,Austria,Aeropuerto,143470
2023,9,Austria,Carretera,11540
2023,9,Austria,Puerto,624
2023,9,Austria,Tren,156
2023,9,Brasil,Aeropuerto,37081
2023,9,Brasil,Carretera,7166
2023,9,Brasil,Puerto,3319
2023,9,Brasil,Tren,529
2023,9,Bélgica,Aeropuerto,298733
2023,9,Bélgica,Carretera,49789
2023,9,Bélgica,Puerto,4237
2023,9,Bélgica,Tren,353
2023,9,Canadá,Aeropuerto,59297
2023,9,Canadá,Carretera,3221
2023,9,Canadá,Puerto,9736
2023,9,Canadá,Tren,1025
2023,9,China,Aeropuerto,60506
2023,9,China,Carretera,131
2023,9,China,Puerto,4243
2023,9,China,Tren,457
2023,9,Corea del Sur,Aeropuerto,28050
2023,9,Corea del Sur,Carretera,28
2023,9,Corea del Sur,Puerto,28
2023,9,Corea del Sur,Tren,113
2023,9,Dinamarca,Aeropuerto,97611
2023,9,Dinamarca,Carretera,1902
2023,9,Dinamarca,Puerto,601
2023,9,Dinamarca,Tren,100
2023,9,EE.UU.,Aeropuerto,272708
2023,9,EE.UU.,Carretera,6291
2023,9,EE.UU.,Puerto,31140
2023,9,EE.UU.,Tren,4404
2023,9,Finlandia,Aeropuerto,47996
2023,9,Finlandia,Carretera,539
2023,9,Finlandia,Puerto,441
2023,9,Finlandia,Tren,49
2023,9,Francia,Aeropuerto,329379
2023,9,Francia,Carretera,630330
2023,9,Francia,Puerto,11764
2023,9,Francia,Tren,8823
2023,9,Irlanda,Aeropuerto,199866
2023,9,Irlanda,Carretera,2681
2023,9,Irlanda,Puerto,3713
2023,9,Irlanda,Tren,0
2023,9,Italia,Aeropuerto,381361
2023,9,Italia,Carretera,12524
2023,9,Italia,Puerto,9696
2023,9,Italia,Tren,0
2023,9,Japón,Aeropuerto,25220
2023,9,Japón,Carretera,0
2023,9,Japón,Puerto,543
2023,9,Japón,Tren,129
2023,9,Luxemburgo,Aeropuerto,19987
2023,9,Luxemburgo,Carretera,3727
2023,9,Luxemburgo,Puerto,24
2023,9,Luxemburgo,Tren,0
2023,9,México,Aeropuerto,76086
2023,9,México,Carretera,902
2023,9,México,Puerto,4427
2023,9,México,Tren,574
2023,9,Noruega,Aeropuerto,108213
2023,9,Noruega,Carretera,3498
2023,9,Noruega,Puerto,1128
2023,9,Noruega,Tren,0
2023,9,Países Bajos,Aeropuerto,317439
2023,9,Países Bajos,Carretera,38150
2023,9,Países Bajos,Puerto,3599
2023,9,Países Bajos,Tren,720
2023,9,Polonia,Aeropuerto,152242
2023,9,Polonia,Carretera,2335
2023,9,Polonia,Puerto,1090
2023,9,Polonia,Tren,0
2023,9,Portugal,Aeropuerto,61169
2023,9,Portugal,Carretera,169033
2023,9,Portugal,Puerto,2568
2023,9,Portugal,Tren,700
2023,9,Reino Unido,Aeropuerto,1403438
2023,9,Reino Unido,Carretera,17255
2023,9,Reino Unido,Puerto,15817
2023,9,Reino Unido,Tren,1438
2023,9,República Checa,Aeropuerto,59150
2023,9,República Checa,Carretera,1216
2023,9,República Checa,Puerto,365
2023,9,República Checa,Tren,0
2023,9,Rusia,Aeropuerto,31975
2023,9,Rusia,Carretera,164
2023,9,Rusia,Puerto,592
2023,9,Rusia,Tren,164
2023,9,Suecia,Aeropuerto,139218
2023,9,Suecia,Carretera,1993
2023,9,Suecia,Puerto,712
2023,9,Suecia,Tren,427
2023,9,Suiza,Aeropuerto,182060
2023,9,Suiza,Carretera,26279
2023,9,Suiza,Puerto,1051
2023,9,Suiza,Tren,631
2023,10,Alemania,Aeropuerto,1030830
2023,10,Alemania,Carretera,59344
2023,10,Alemania,Puerto,7693
2023,10,Alemania,Tren,1099
2023,10,Argentina,Aeropuerto,50867
2023,10,Argentina,Carretera,1626
2023,10,Argentina,Puerto,2299
2023,10,Argentina,Tren,1346
2023,10,Austria,Aeropuerto,112481
2023,10,Austria,Carretera,9047
2023,10,Austria,Puerto,489
2023,10,Austria,Tren,122
2023,10,Brasil,Aeropuerto,35772
2023,10,Brasil,Carretera,6913
2023,10,Brasil,Puerto,3201
2023,10,Brasil,Tren,510
2023,10,Bélgica,Aeropuerto,245054
2023,10,Bélgica,Carretera,40842
2023,10,Bélgica,Puerto,3476
2023,10,Bélgica,Tren,290
2023,10,Canadá,Aeropuerto,58238
2023,10,Canadá,Carretera,3164
2023,10,Canadá,Puerto,9563
2023,10,Canadá,Tren,1007
2023,10,China,Aeropuerto,31693
2023,10,China,Carretera,68
2023,10,China,Puerto,2222
2023,10,China,Tren,239
2023,10,Corea del Sur,Aeropuerto,72499
2023,10,Corea del Sur,Carretera,73
2023,10,Corea del Sur,Puerto,73
2023,10,Corea del Sur,Tren,292
2023,10,Dinamarca,Aeropuerto,128617
2023,10,Dinamarca,Carretera,2506
2023,10,Dinamarca,Puerto,791
2023,10,Dinamarca,Tren,132
2023,10,EE.UU.,Aeropuerto,372480
2023,10,EE.UU.,Carretera,8592
2023,10,EE.UU.,Puerto,42532
2023,10,EE.UU.,Tren,6015
2023,10,Finlandia,Aeropuerto,47996
2023,10,Finlandia,Carretera,539
2023,10,Finlandia,Puerto,441
2023,10,Finlandia,Tren,49
2023,10,Francia,Aeropuerto,329379
2023,10,Francia,Carretera,630330
2023,10,Francia,Puerto,11764
2023,10,Francia,Tren,8823
2023,10,Irlanda,Aeropuerto,199866
2023,10,Irlanda,Carretera,2681
2023,10,Irlanda,Puerto,3713
2023,10,Irlanda,Tren,0
2023,10,Italia,Aeropuerto,381361
2023,10,Italia,Carretera,12524
2023,10,Italia,Puerto,9696
2023,10,Italia,Tren,0
2023,10,Japón,Aeropuerto,25220
2023,10,Japón,Carretera,0
2023,10,Japón,Puerto,543
2023,10,Japón,Tren,129
2023,10,Luxemburgo,Aeropuerto,19987
2023,10,Luxemburgo,Carretera,3727
2023,10,Luxemburgo,Puerto,24
2023,10,Luxemburgo,Tren,0
2023,10,México,Aeropuerto,76086
2023,10,México,Carretera,902
2023,10,México,Puerto,4427
2023,10,México,Tren,574
2023,10,Noruega,Aeropuerto,108213
2023,10,Noruega,Carretera,3498
2023,10,Noruega,Puerto,1128
2023,10,Noruega,Tren,0
2023,10,Países Bajos,Aeropuerto,317439
2023,10,Países Bajos,Carretera,38150
2023,10,Países Bajos,Puerto,3599
2023,10,Países Bajos,Tren,720
2023,10,Polonia,Aeropuerto,152242
2023,10,Polonia,Carretera,2335
2023,10,Polonia,Puerto,1090
2023,10,Polonia,Tren,0
2023,10,Portugal,Aeropuerto,61169
2023,10,Portugal,Carretera,169033
2023,10,Portugal,Puerto,2568
2023,10,Portugal,Tren,700
2023,10,Reino Unido,Aeropuerto,1403438
2023,10,Reino Unido,Carretera,17255
2023,10,Reino Unido,Puerto,15817
2023,10,Reino Unido,Tren,1438
2023,10,República Checa,Aeropuerto,39232
2023,10,República Checa,Carretera,806
2023,10,República Checa,Puerto,242
2023,10,República Checa,Tren,0
2023,10,Rusia,Aeropuerto,25580
2023,10,Rusia,Carretera,131
2023,10,Rusia,Puerto,473
2023,10,Rusia,Tren,131
2023,10,Suecia,Aeropuerto,139218
2023,10,Suecia,Carretera,1993
2023,10,Suecia,Puerto,712
2023,10,Suecia,Tren,427
