Anio,Mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Satisfaccion,Temperatura,Precipitacion,Fecha,Trimestre,Temporada
2021,4,Italia,132104,Media-Alta,Individual,14.7,55.3,Comunidad Valenciana,Aeropuerto,8.15,14.7,55.3,4/1/2021,2,Media
2021,4,Italia,7804,Media-Alta,Individual,15.3,56.8,Canarias,Carretera,8.25,15.3,56.8,4/1/2021,2,Media
2021,4,Italia,1845,Media-Alta,Individual,14.1,55.1,Comunidad Valenciana,Puerto,8.34,14.1,55.1,4/1/2021,2,Media
2021,4,Italia,0,Media-Alta,Individual,13.9,52,Canarias,Tren,8.44,13.9,52,4/1/2021,2,Media
2021,5,Italia,132104,Media-Alta,Individual,19.4,45.2,Cataluña,Aeropuerto,8.22,19.4,45.2,5/1/2021,2,Media
2021,5,Italia,7804,Media-Alta,Individual,17.3,52.1,Baleares,Carretera,8.43,17.3,52.1,5/1/2021,2,Media
2021,5,Italia,1845,Media-Alta,Individual,18.3,49.1,Cataluña,Puerto,8.41,18.3,49.1,5/1/2021,2,Media
2021,5,Italia,0,Media-Alta,Individual,20.6,49.8,Canarias,Tren,8.31,20.6,49.8,5/1/2021,2,Media
2021,6,Italia,132104,Media-Alta,Individual,23.6,35.2,Baleares,Aeropuerto,8.52,23.6,35.2,6/1/2021,2,Media-Alta
2021,6,Italia,7804,Media-Alta,Individual,21.3,41.5,Baleares,Carretera,8.47,21.3,41.5,6/1/2021,2,Media-Alta
2021,6,Italia,1845,Media-Alta,Individual,22.6,43.4,Baleares,Puerto,8.68,22.6,43.4,6/1/2021,2,Media-Alta
2021,6,Italia,0,Media-Alta,Individual,23.5,38.4,Baleares,Tren,8.66,23.5,38.4,6/1/2021,2,Media-Alta
2021,7,Italia,132104,Media-Alta,Individual,25.4,34.9,Comunidad Valenciana,Aeropuerto,8.52,25.4,34.9,7/1/2021,3,Alta
2021,7,Italia,7804,Media-Alta,Individual,24.8,29.7,Cataluña,Carretera,8.54,24.8,29.7,7/1/2021,3,Alta
2021,7,Italia,1845,Media-Alta,Individual,25.9,25.4,Comunidad Valenciana,Puerto,8.6,25.9,25.4,7/1/2021,3,Alta
2021,7,Italia,0,Media-Alta,Individual,26.4,28.9,Cataluña,Tren,8.78,26.4,28.9,7/1/2021,3,Alta
2021,8,Italia,132104,Media-Alta,Paquete,24.4,31.4,Cataluña,Aeropuerto,8.83,24.4,31.4,8/1/2021,3,Alta
2021,8,Italia,7804,Media-Alta,Individual,26.1,34.6,Cataluña,Carretera,8.67,26.1,34.6,8/1/2021,3,Alta
2021,8,Italia,1845,Media-Alta,Individual,24.8,32.2,Cataluña,Puerto,8.69,24.8,32.2,8/1/2021,3,Alta
2021,8,Italia,0,Media-Alta,Individual,24.5,34.6,Canarias,Tren,8.79,24.5,34.6,8/1/2021,3,Alta
2021,9,Italia,132104,Media-Alta,Individual,24,48.1,Baleares,Aeropuerto,8.32,24,48.1,9/1/2021,3,Media-Alta
2021,9,Italia,7804,Media-Alta,Individual,22.3,47.8,Baleares,Carretera,8.17,22.3,47.8,9/1/2021,3,Media-Alta
2021,9,Italia,1845,Media-Alta,Paquete,23.3,52.9,Comunidad Valenciana,Puerto,8.67,23.3,52.9,9/1/2021,3,Media-Alta
2021,9,Italia,0,Media-Alta,Individual,22.9,54.8,Baleares,Tren,8.07,22.9,54.8,9/1/2021,3,Media-Alta
2021,10,Italia,132104,Media-Alta,Individual,18.3,55.2,Baleares,Aeropuerto,8.46,18.3,55.2,10/1/2021,4,Media
2021,10,Italia,7804,Media-Alta,Paquete,18.6,61.4,Cataluña,Carretera,8.68,18.6,61.4,10/1/2021,4,Media
2021,10,Italia,1845,Media-Alta,Individual,16.3,59.1,Canarias,Puerto,8.54,16.3,59.1,10/1/2021,4,Media
2021,10,Italia,0,Media-Alta,Paquete,16.4,62.1,Cataluña,Tren,8.69,16.4,62.1,10/1/2021,4,Media
2021,11,Italia,132104,Media-Alta,Individual,14.7,66,Andalucía,Aeropuerto,8.49,14.7,66,11/1/2021,4,Baja
2021,11,Italia,7804,Media-Alta,Individual,12.9,69,Andalucía,Carretera,8.37,12.9,69,11/1/2021,4,Baja
2021,11,Italia,1845,Media-Alta,Individual,14.4,65.9,Baleares,Puerto,8.43,14.4,65.9,11/1/2021,4,Baja
2021,11,Italia,0,Media-Alta,Individual,14.8,72.7,Baleares,Tren,8.59,14.8,72.7,11/1/2021,4,Baja
2021,12,Italia,132104,Media-Alta,Individual,9.2,79.2,Canarias,Aeropuerto,8.06,9.2,79.2,12/1/2021,4,Baja
2021,12,Italia,7804,Media-Alta,Individual,9.2,73.3,Cataluña,Carretera,8.5,9.2,73.3,12/1/2021,4,Baja
2021,12,Italia,1845,Media-Alta,Individual,11.1,79.5,Cataluña,Puerto,8.3,11.1,79.5,12/1/2021,4,Baja
2021,12,Italia,0,Media-Alta,Individual,9.7,72.1,Baleares,Tren,8.28,9.7,72.1,12/1/2021,4,Baja
2022,1,Italia,313412,Media-Alta,Individual,9.7,69.8,Comunidad Valenciana,Aeropuerto,8.05,9.7,69.8,1/1/2022,1,Baja
2022,1,Italia,14702,Media-Alta,Individual,10,71.7,Canarias,Carretera,8.12,10,71.7,1/1/2022,1,Baja
2022,1,Italia,6014,Media-Alta,Individual,10.9,66.9,Cataluña,Puerto,8.02,10.9,66.9,1/1/2022,1,Baja
2022,1,Italia,0,Media-Alta,Individual,8.3,66.3,Andalucía,Tren,8.32,8.3,66.3,1/1/2022,1,Baja
2022,2,Italia,313412,Media-Alta,Individual,12.7,61.1,Canarias,Aeropuerto,8.16,12.7,61.1,2/1/2022,1,Baja
2022,2,Italia,14702,Media-Alta,Individual,9.8,64.6,Andalucía,Carretera,8.49,9.8,64.6,2/1/2022,1,Baja
2022,2,Italia,6014,Media-Alta,Individual,11.7,68.3,Cataluña,Puerto,8.01,11.7,68.3,2/1/2022,1,Baja
2022,2,Italia,0,Media-Alta,Individual,9.9,66.7,Cataluña,Tren,8.31,9.9,66.7,2/1/2022,1,Baja
2022,3,Italia,313412,Media-Alta,Individual,14.1,64.9,Cataluña,Aeropuerto,8.32,14.1,64.9,3/1/2022,1,Baja
2022,3,Italia,14702,Media-Alta,Individual,13,61.4,Cataluña,Carretera,8.39,13,61.4,3/1/2022,1,Baja
2022,3,Italia,6014,Media-Alta,Individual,13.9,63.4,Comunidad Valenciana,Puerto,8.35,13.9,63.4,3/1/2022,1,Baja
2022,3,Italia,0,Media-Alta,Individual,13.6,56.3,Comunidad Valenciana,Tren,8.34,13.6,56.3,3/1/2022,1,Baja
2022,4,Italia,313412,Media-Alta,Individual,13.8,58.9,Andalucía,Aeropuerto,8.05,13.8,58.9,4/1/2022,2,Media
2022,4,Italia,14702,Media-Alta,Individual,13.6,50.7,Comunidad Valenciana,Carretera,8.27,13.6,50.7,4/1/2022,2,Media
2022,4,Italia,6014,Media-Alta,Individual,15.7,50,Canarias,Puerto,8.15,15.7,50,4/1/2022,2,Media
2022,4,Italia,0,Media-Alta,Individual,13.4,58.9,Comunidad Valenciana,Tren,8.09,13.4,58.9,4/1/2022,2,Media
2022,5,Italia,313412,Media-Alta,Individual,20,50.5,Baleares,Aeropuerto,8.01,20,50.5,5/1/2022,2,Media
2022,5,Italia,14702,Media-Alta,Individual,19.6,47.8,Canarias,Carretera,8.36,19.6,47.8,5/1/2022,2,Media
2022,5,Italia,6014,Media-Alta,Individual,20.7,54.9,Cataluña,Puerto,8.39,20.7,54.9,5/1/2022,2,Media
2022,5,Italia,0,Media-Alta,Individual,17.8,45.8,Comunidad Valenciana,Tren,8.42,17.8,45.8,5/1/2022,2,Media
2022,6,Italia,313412,Media-Alta,Individual,22.5,43.9,Cataluña,Aeropuerto,8.49,22.5,43.9,6/1/2022,2,Media-Alta
2022,6,Italia,14702,Media-Alta,Individual,23.4,35.6,Canarias,Carretera,8.72,23.4,35.6,6/1/2022,2,Media-Alta
2022,6,Italia,6014,Media-Alta,Individual,24.5,38.9,Andalucía,Puerto,8.74,24.5,38.9,6/1/2022,2,Media-Alta
2022,6,Italia,0,Media-Alta,Individual,22.2,42.9,Andalucía,Tren,8.58,22.2,42.9,6/1/2022,2,Media-Alta
2022,7,Italia,313412,Media-Alta,Individual,24,25.4,Andalucía,Aeropuerto,8.5,24,25.4,7/1/2022,3,Alta
2022,7,Italia,14702,Media-Alta,Individual,26.4,27.1,Cataluña,Carretera,8.65,26.4,27.1,7/1/2022,3,Alta
2022,7,Italia,6014,Media-Alta,Individual,27.8,28.3,Andalucía,Puerto,8.4,27.8,28.3,7/1/2022,3,Alta
2022,7,Italia,0,Media-Alta,Individual,25.6,32.3,Canarias,Tren,8.51,25.6,32.3,7/1/2022,3,Alta
2022,8,Italia,313412,Media-Alta,Individual,25.9,38.8,Baleares,Aeropuerto,8.67,25.9,38.8,8/1/2022,3,Alta
2022,8,Italia,14702,Media-Alta,Individual,24.3,35.3,Cataluña,Carretera,8.62,24.3,35.3,8/1/2022,3,Alta
2022,8,Italia,6014,Media-Alta,Individual,25.5,33.5,Canarias,Puerto,8.74,25.5,33.5,8/1/2022,3,Alta
2022,8,Italia,0,Media-Alta,Individual,27.2,30.3,Baleares,Tren,8.67,27.2,30.3,8/1/2022,3,Alta
2022,9,Italia,313412,Media-Alta,Individual,23.4,48.6,Canarias,Aeropuerto,8.22,23.4,48.6,9/1/2022,3,Media-Alta
2022,9,Italia,14702,Media-Alta,Individual,24,48.4,Canarias,Carretera,8.06,24,48.4,9/1/2022,3,Media-Alta
2022,9,Italia,6014,Media-Alta,Individual,21.7,50,Cataluña,Puerto,8.14,21.7,50,9/1/2022,3,Media-Alta
2022,9,Italia,0,Media-Alta,Individual,22.5,51.4,Comunidad Valenciana,Tren,8.37,22.5,51.4,9/1/2022,3,Media-Alta
2022,10,Italia,313412,Media-Alta,Individual,18.1,57,Cataluña,Aeropuerto,8.35,18.1,57,10/1/2022,4,Media
2022,10,Italia,14702,Media-Alta,Individual,17.1,64.9,Canarias,Carretera,8.5,17.1,64.9,10/1/2022,4,Media
2022,10,Italia,6014,Media-Alta,Individual,18.9,58,Andalucía,Puerto,8.37,18.9,58,10/1/2022,4,Media
2022,10,Italia,0,Media-Alta,Individual,18.9,55.1,Baleares,Tren,8.37,18.9,55.1,10/1/2022,4,Media
2022,11,Italia,313412,Media-Alta,Individual,14.9,69.6,Comunidad Valenciana,Aeropuerto,8.34,14.9,69.6,11/1/2022,4,Baja
2022,11,Italia,14702,Media-Alta,Individual,14.9,70.9,Andalucía,Carretera,8.47,14.9,70.9,11/1/2022,4,Baja
2022,11,Italia,6014,Media-Alta,Individual,12.8,65.9,Cataluña,Puerto,8.54,12.8,65.9,11/1/2022,4,Baja
2022,11,Italia,0,Media-Alta,Paquete,13.7,66.5,Canarias,Tren,8.64,13.7,66.5,11/1/2022,4,Baja
2022,12,Italia,313412,Media-Alta,Individual,10.2,73.5,Andalucía,Aeropuerto,8.49,10.2,73.5,12/1/2022,4,Baja
2022,12,Italia,14702,Media-Alta,Individual,11.9,78.1,Cataluña,Carretera,8.18,11.9,78.1,12/1/2022,4,Baja
2022,12,Italia,6014,Media-Alta,Individual,12.5,78.5,Cataluña,Puerto,8.13,12.5,78.5,12/1/2022,4,Baja
2022,12,Italia,0,Media-Alta,Paquete,10.2,71.2,Cataluña,Tren,8.76,10.2,71.2,12/1/2022,4,Baja
2023,1,Italia,381361,Media-Alta,Individual,11.4,73.9,Cataluña,Aeropuerto,8.15,11.4,73.9,1/1/2023,1,Baja
2023,1,Italia,12524,Media-Alta,Individual,8.4,74,Baleares,Carretera,8.14,8.4,74,1/1/2023,1,Baja
2023,1,Italia,9696,Media-Alta,Individual,10.6,73.2,Cataluña,Puerto,8.01,10.6,73.2,1/1/2023,1,Baja
2023,1,Italia,0,Media-Alta,Individual,9.5,71.4,Canarias,Tren,8.04,9.5,71.4,1/1/2023,1,Baja
2023,2,Italia,381361,Media-Alta,Individual,12.5,61.1,Cataluña,Aeropuerto,8.42,12.5,61.1,2/1/2023,1,Baja
2023,2,Italia,12524,Media-Alta,Individual,12.8,61.3,Cataluña,Carretera,8.42,12.8,61.3,2/1/2023,1,Baja
2023,2,Italia,9696,Media-Alta,Individual,12.8,64.4,Cataluña,Puerto,8.37,12.8,64.4,2/1/2023,1,Baja
2023,2,Italia,0,Media-Alta,Individual,11.6,62.2,Cataluña,Tren,8.38,11.6,62.2,2/1/2023,1,Baja
2023,3,Italia,381361,Media-Alta,Individual,11.2,61.9,Cataluña,Aeropuerto,8.48,11.2,61.9,3/1/2023,1,Baja
2023,3,Italia,12524,Media-Alta,Individual,11.1,62.6,Cataluña,Carretera,8.37,11.1,62.6,3/1/2023,1,Baja
2023,3,Italia,9696,Media-Alta,Individual,11.5,64.8,Cataluña,Puerto,8.38,11.5,64.8,3/1/2023,1,Baja
2023,3,Italia,0,Media-Alta,Individual,14.1,56.9,Andalucía,Tren,8.36,14.1,56.9,3/1/2023,1,Baja
2023,4,Italia,381361,Media-Alta,Individual,15.8,59.9,Comunidad de Madrid,Aeropuerto,8.36,15.8,59.9,4/1/2023,2,Media
2023,4,Italia,12524,Media-Alta,Individual,13,54.7,Cataluña,Carretera,8.21,13,54.7,4/1/2023,2,Media
2023,4,Italia,9696,Media-Alta,Individual,13.2,50.9,Baleares,Puerto,8.04,13.2,50.9,4/1/2023,2,Media
2023,4,Italia,0,Media-Alta,Individual,15.5,50.6,Canarias,Tren,8.13,15.5,50.6,4/1/2023,2,Media
2023,5,Italia,381361,Media-Alta,Paquete,19.5,54.5,Cataluña,Aeropuerto,8.35,19.5,54.5,5/1/2023,2,Media
2023,5,Italia,12524,Media-Alta,Paquete,18.5,45.1,Andalucía,Carretera,8.53,18.5,45.1,5/1/2023,2,Media
2023,5,Italia,9696,Media-Alta,Individual,19.1,54.8,Andalucía,Puerto,8.49,19.1,54.8,5/1/2023,2,Media
2023,5,Italia,0,Media-Alta,Individual,17.4,49.1,Cataluña,Tren,8.38,17.4,49.1,5/1/2023,2,Media
2023,6,Italia,381361,Media-Alta,Paquete,24.7,44.8,Comunidad de Madrid,Aeropuerto,8.86,24.7,44.8,6/1/2023,2,Media-Alta
2023,6,Italia,12524,Media-Alta,Individual,21.4,36.8,Baleares,Carretera,8.51,21.4,36.8,6/1/2023,2,Media-Alta
2023,6,Italia,9696,Media-Alta,Individual,24.8,38.3,Baleares,Puerto,8.44,24.8,38.3,6/1/2023,2,Media-Alta
2023,6,Italia,0,Media-Alta,Individual,23,42.3,Comunidad de Madrid,Tren,8.47,23,42.3,6/1/2023,2,Media-Alta
2023,7,Italia,381361,Media-Alta,Individual,25.5,30.7,Baleares,Aeropuerto,8.49,25.5,30.7,7/1/2023,3,Alta
2023,7,Italia,12524,Media-Alta,Individual,25.5,33.2,Comunidad de Madrid,Carretera,8.65,25.5,33.2,7/1/2023,3,Alta
2023,7,Italia,9696,Media-Alta,Individual,26.6,34.3,Baleares,Puerto,8.73,26.6,34.3,7/1/2023,3,Alta
2023,7,Italia,0,Media-Alta,Individual,26.3,35,Baleares,Tren,8.73,26.3,35,7/1/2023,3,Alta
2023,8,Italia,381361,Media-Alta,Individual,26,30.5,Andalucía,Aeropuerto,8.5,26,30.5,8/1/2023,3,Alta
2023,8,Italia,12524,Media-Alta,Individual,26.6,30.4,Cataluña,Carretera,8.41,26.6,30.4,8/1/2023,3,Alta
2023,8,Italia,9696,Media-Alta,Individual,27.2,34.6,Canarias,Puerto,8.46,27.2,34.6,8/1/2023,3,Alta
2023,8,Italia,0,Media-Alta,Individual,24.2,36,Andalucía,Tren,8.51,24.2,36,8/1/2023,3,Alta
2023,9,Italia,381361,Media-Alta,Individual,22.1,46.4,Andalucía,Aeropuerto,8.49,22.1,46.4,9/1/2023,3,Media-Alta
2023,9,Italia,12524,Media-Alta,Individual,24.7,54.2,Canarias,Carretera,8.04,24.7,54.2,9/1/2023,3,Media-Alta
2023,9,Italia,9696,Media-Alta,Individual,22.8,45.3,Canarias,Puerto,8.26,22.8,45.3,9/1/2023,3,Media-Alta
2023,9,Italia,0,Media-Alta,Individual,24.1,50,Canarias,Tren,8.27,24.1,50,9/1/2023,3,Media-Alta
2023,10,Italia,381361,Media-Alta,Paquete,18.8,60.2,Cataluña,Aeropuerto,8.87,18.8,60.2,10/1/2023,4,Media
2023,10,Italia,12524,Media-Alta,Paquete,18.4,55,Comunidad de Madrid,Carretera,8.84,18.4,55,10/1/2023,4,Media
2023,10,Italia,9696,Media-Alta,Individual,19.2,62,Comunidad de Madrid,Puerto,8.34,19.2,62,10/1/2023,4,Media
2023,10,Italia,0,Media-Alta,Individual,19.1,56.7,Cataluña,Tren,8.57,19.1,56.7,10/1/2023,4,Media
2023,11,Italia,381361,Media-Alta,Individual,13,73.5,Comunidad de Madrid,Aeropuerto,8.31,13,73.5,11/1/2023,4,Baja
2023,11,Italia,12524,Media-Alta,Individual,13.7,70.5,Baleares,Carretera,8.45,13.7,70.5,11/1/2023,4,Baja
2023,11,Italia,9696,Media-Alta,Individual,13.4,71.2,Baleares,Puerto,8.3,13.4,71.2,11/1/2023,4,Baja
2023,11,Italia,0,Media-Alta,Individual,15.3,68.4,Baleares,Tren,8.33,15.3,68.4,11/1/2023,4,Baja
2023,12,Italia,381361,Media-Alta,Individual,10.9,74.5,Cataluña,Aeropuerto,8.02,10.9,74.5,12/1/2023,4,Baja
2023,12,Italia,12524,Media-Alta,Individual,12.7,71.1,Baleares,Carretera,8.13,12.7,71.1,12/1/2023,4,Baja
2023,12,Italia,9696,Media-Alta,Individual,11.5,75.6,Baleares,Puerto,8.14,11.5,75.6,12/1/2023,4,Baja
2023,12,Italia,0,Media-Alta,Individual,9.3,75.4,Cataluña,Tren,8.04,9.3,75.4,12/1/2023,4,Baja
2019,1,Japón,47699,Media-Alta,Individual,5.2,50.6,Cataluña,Aeropuerto,8.19,5.2,50.6,1/1/2019,1,Baja
2019,1,Japón,7395,Media-Alta,Paquete,6,54.1,Cataluña,Carretera,8.69,6,54.1,1/1/2019,1,Baja
2019,1,Japón,1129,Media-Alta,Paquete,6.3,54.7,Cataluña,Puerto,8.62,6.3,54.7,1/1/2019,1,Baja
2019,1,Japón,282,Media-Alta,Paquete,5.9,59,Cataluña,Tren,8.5,5.9,59,1/1/2019,1,Baja
2019,2,Japón,47699,Media-Alta,Individual,10,54.8,Cataluña,Aeropuerto,8.27,10,54.8,2/1/2019,1,Baja
2019,2,Japón,7395,Media-Alta,Individual,6.8,50.2,Andalucía,Carretera,8.29,6.8,50.2,2/1/2019,1,Baja
2019,2,Japón,1129,Media-Alta,Individual,9.1,51.9,Cataluña,Puerto,8.36,9.1,51.9,2/1/2019,1,Baja
2019,2,Japón,282,Media-Alta,Paquete,10,54.4,Cataluña,Tren,8.61,10,54.4,2/1/2019,1,Baja
2019,3,Japón,47699,Media-Alta,Individual,8.9,43.4,Comunidad de Madrid,Aeropuerto,8.34,8.9,43.4,3/1/2019,1,Baja
2019,3,Japón,7395,Media-Alta,Paquete,8.2,43.2,Comunidad de Madrid,Carretera,8.63,8.2,43.2,3/1/2019,1,Baja
2019,3,Japón,1129,Media-Alta,Paquete,9.3,44.7,Comunidad de Madrid,Puerto,8.88,9.3,44.7,3/1/2019,1,Baja
2019,3,Japón,282,Media-Alta,Paquete,8.2,48.7,Comunidad de Madrid,Tren,8.89,8.2,48.7,3/1/2019,1,Baja
2019,4,Japón,47699,Media-Alta,Individual,14.5,37.1,Cataluña,Aeropuerto,8.35,14.5,37.1,4/1/2019,2,Media
2019,4,Japón,7395,Media-Alta,Individual,14.2,44,Comunidad de Madrid,Carretera,8.49,14.2,44,4/1/2019,2,Media
2019,4,Japón,1129,Media-Alta,Paquete,14.6,40.4,Comunidad de Madrid,Puerto,8.49,14.6,40.4,4/1/2019,2,Media
2019,4,Japón,282,Media-Alta,Individual,14.9,42,Cataluña,Tren,8.29,14.9,42,4/1/2019,2,Media
2019,5,Japón,47699,Media-Alta,Individual,19.9,34.5,Comunidad de Madrid,Aeropuerto,8.16,19.9,34.5,5/1/2019,2,Media
2019,5,Japón,7395,Media-Alta,Paquete,21.7,39.7,Cataluña,Carretera,8.69,21.7,39.7,5/1/2019,2,Media
2019,5,Japón,1129,Media-Alta,Paquete,21.6,34.5,Cataluña,Puerto,8.38,21.6,34.5,5/1/2019,2,Media
2019,5,Japón,282,Media-Alta,Paquete,21.9,31.1,Cataluña,Tren,8.48,21.9,31.1,5/1/2019,2,Media
2019,6,Japón,47699,Media-Alta,Individual,21.8,29.5,Comunidad de Madrid,Aeropuerto,8.75,21.8,29.5,6/1/2019,2,Media-Alta
2019,6,Japón,7395,Media-Alta,Individual,23.7,28.3,Comunidad de Madrid,Carretera,8.46,23.7,28.3,6/1/2019,2,Media-Alta
2019,6,Japón,1129,Media-Alta,Individual,20.7,32.8,Comunidad de Madrid,Puerto,8.78,20.7,32.8,6/1/2019,2,Media-Alta
2019,6,Japón,282,Media-Alta,Paquete,20.9,34.4,Cataluña,Tren,9.03,20.9,34.4,6/1/2019,2,Media-Alta
2019,7,Japón,47699,Media-Alta,Paquete,26.1,28.3,Cataluña,Aeropuerto,9,26.1,28.3,7/1/2019,3,Alta
2019,7,Japón,7395,Media-Alta,Paquete,27.8,23.7,Comunidad de Madrid,Carretera,8.78,27.8,23.7,7/1/2019,3,Alta
2019,7,Japón,1129,Media-Alta,Individual,24.8,23.8,Cataluña,Puerto,8.7,24.8,23.8,7/1/2019,3,Alta
2019,7,Japón,282,Media-Alta,Individual,25.6,27.2,Andalucía,Tren,8.68,25.6,27.2,7/1/2019,3,Alta
2019,8,Japón,47699,Media-Alta,Individual,25.9,25.2,Comunidad de Madrid,Aeropuerto,8.67,25.9,25.2,8/1/2019,3,Alta
2019,8,Japón,7395,Media-Alta,Individual,27.3,29.7,Cataluña,Carretera,8.74,27.3,29.7,8/1/2019,3,Alta
2019,8,Japón,1129,Media-Alta,Individual,27.6,23.4,Andalucía,Puerto,8.75,27.6,23.4,8/1/2019,3,Alta
2019,8,Japón,282,Media-Alta,Individual,28,28.7,Cataluña,Tren,8.78,28,28.7,8/1/2019,3,Alta
2019,9,Japón,47699,Media-Alta,Individual,25.8,36.9,Comunidad de Madrid,Aeropuerto,8.3,25.8,36.9,9/1/2019,3,Media-Alta
2019,9,Japón,7395,Media-Alta,Individual,24.2,35.9,Cataluña,Carretera,8.24,24.2,35.9,9/1/2019,3,Media-Alta
2019,9,Japón,1129,Media-Alta,Individual,24.5,33.3,Cataluña,Puerto,8.32,24.5,33.3,9/1/2019,3,Media-Alta
2019,9,Japón,282,Media-Alta,Individual,23,38.5,Andalucía,Tren,8.41,23,38.5,9/1/2019,3,Media-Alta
2019,10,Japón,47699,Media-Alta,Paquete,19.5,47.3,Cataluña,Aeropuerto,8.72,19.5,47.3,10/1/2019,4,Media
2019,10,Japón,7395,Media-Alta,Individual,19.3,46.3,Andalucía,Carretera,8.34,19.3,46.3,10/1/2019,4,Media
2019,10,Japón,1129,Media-Alta,Paquete,17.9,40.9,Cataluña,Puerto,8.69,17.9,40.9,10/1/2019,4,Media
2019,10,Japón,282,Media-Alta,Paquete,17.2,48.4,Cataluña,Tren,8.82,17.2,48.4,10/1/2019,4,Media
2019,11,Japón,47699,Media-Alta,Paquete,12.5,53.2,Cataluña,Aeropuerto,8.7,12.5,53.2,11/1/2019,4,Baja
2019,11,Japón,7395,Media-Alta,Paquete,11.1,47.6,Cataluña,Carretera,8.6,11.1,47.6,11/1/2019,4,Baja
2019,11,Japón,1129,Media-Alta,Paquete,11.7,47.7,Cataluña,Puerto,8.86,11.7,47.7,11/1/2019,4,Baja
2019,11,Japón,282,Media-Alta,Individual,11.5,46.4,Andalucía,Tren,8.39,11.5,46.4,11/1/2019,4,Baja
2019,12,Japón,47699,Media-Alta,Individual,9.9,59.6,Cataluña,Aeropuerto,8.44,9.9,59.6,12/1/2019,4,Baja
2019,12,Japón,7395,Media-Alta,Individual,6.1,55.9,Cataluña,Carretera,8.34,6.1,55.9,12/1/2019,4,Baja
2019,12,Japón,1129,Media-Alta,Paquete,9.1,58.8,Cataluña,Puerto,8.61,9.1,58.8,12/1/2019,4,Baja
2019,12,Japón,282,Media-Alta,Individual,7.9,59.9,Cataluña,Tren,8.07,7.9,59.9,12/1/2019,4,Baja
2020,1,Japón,8371,Media-Alta,Paquete,7.1,58.9,Cataluña,Aeropuerto,8.37,7.1,58.9,1/1/2020,1,Baja
2020,1,Japón,762,Media-Alta,Paquete,7.4,54.6,Cataluña,Carretera,8.68,7.4,54.6,1/1/2020,1,Baja
2020,1,Japón,132,Media-Alta,Individual,6.5,52.1,Andalucía,Puerto,8.2,6.5,52.1,1/1/2020,1,Baja
2020,1,Japón,150,Media-Alta,Paquete,7,56.9,Comunidad de Madrid,Tren,8.72,7,56.9,1/1/2020,1,Baja
2020,2,Japón,8371,Media-Alta,Individual,6.7,50.3,Cataluña,Aeropuerto,8.37,6.7,50.3,2/1/2020,1,Baja
2020,2,Japón,762,Media-Alta,Individual,7.4,51.6,Cataluña,Carretera,8.18,7.4,51.6,2/1/2020,1,Baja
2020,2,Japón,132,Media-Alta,Individual,7,53.5,Cataluña,Puerto,8.12,7,53.5,2/1/2020,1,Baja
2020,2,Japón,150,Media-Alta,Paquete,7.5,54.4,Comunidad de Madrid,Tren,8.69,7.5,54.4,2/1/2020,1,Baja
2020,3,Japón,8371,Media-Alta,Individual,12.6,49.2,Cataluña,Aeropuerto,8.41,12.6,49.2,3/1/2020,1,Baja
2020,3,Japón,762,Media-Alta,Paquete,8.9,45,Cataluña,Carretera,8.79,8.9,45,3/1/2020,1,Baja
2020,3,Japón,132,Media-Alta,Individual,11,40.2,Cataluña,Puerto,8.36,11,40.2,3/1/2020,1,Baja
2020,3,Japón,150,Media-Alta,Individual,10.4,43.8,Cataluña,Tren,8.36,10.4,43.8,3/1/2020,1,Baja
2020,4,Japón,8371,Media-Alta,Paquete,15.1,38.7,Andalucía,Aeropuerto,8.56,15.1,38.7,4/1/2020,2,Media
2020,4,Japón,762,Media-Alta,Individual,15.9,44.2,Cataluña,Carretera,8.18,15.9,44.2,4/1/2020,2,Media
2020,4,Japón,132,Media-Alta,Paquete,16.2,40.3,Cataluña,Puerto,8.56,16.2,40.3,4/1/2020,2,Media
2020,4,Japón,150,Media-Alta,Individual,16.1,44.9,Cataluña,Tren,8.4,16.1,44.9,4/1/2020,2,Media
2020,5,Japón,8371,Media-Alta,Paquete,18.5,39,Andalucía,Aeropuerto,8.36,18.5,39,5/1/2020,2,Media
2020,5,Japón,762,Media-Alta,Paquete,18.1,31.7,Cataluña,Carretera,8.33,18.1,31.7,5/1/2020,2,Media
2020,5,Japón,132,Media-Alta,Individual,17.5,36.8,Cataluña,Puerto,8.46,17.5,36.8,5/1/2020,2,Media
2020,5,Japón,150,Media-Alta,Individual,20.9,39.4,Cataluña,Tren,8.25,20.9,39.4,5/1/2020,2,Media
2020,6,Japón,8371,Media-Alta,Paquete,23.2,27.6,Comunidad de Madrid,Aeropuerto,9.04,23.2,27.6,6/1/2020,2,Media-Alta
2020,6,Japón,762,Media-Alta,Individual,20.6,34.2,Cataluña,Carretera,8.52,20.6,34.2,6/1/2020,2,Media-Alta
2020,6,Japón,132,Media-Alta,Individual,22.8,29.6,Cataluña,Puerto,8.62,22.8,29.6,6/1/2020,2,Media-Alta
2020,6,Japón,150,Media-Alta,Paquete,20.8,31.6,Cataluña,Tren,9.05,20.8,31.6,6/1/2020,2,Media-Alta
2020,7,Japón,8371,Media-Alta,Paquete,27.1,29,Cataluña,Aeropuerto,9.04,27.1,29,7/1/2020,3,Alta
