Año,Mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Satisfaccion,Temperatura,Precipitacion,Fecha,Trimestre,Temporada,Tipo_Dato,Medio_Acceso_Predicho,Confianza_Prediccion
2025,3,China,25,Media,Individual,9.44,32.1,Cataluña,Carretera,8.08,9.4,32.1,2025-03-01,1,Baja,Datos Generados,Carretera,0.7462510701716584
2025,3,China,810,Media,Individual,11.239999999999998,41.0,Cataluña,Puerto,8.02,11.2,41.0,2025-03-01,1,Baja,Datos Generados,Puerto,0.44594954919766944
2025,3,China,87,Media,Individual,11.04,33.2,Cataluña,Tren,8.16,11.0,33.2,2025-03-01,1,Baja,Datos Generados,Carretera,0.5606485958485959
2025,3,Corea del Sur,13243,Baja,Individual,5.94,35.4,Cataluña,Aeropuerto,7.98,5.9,35.4,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.5220666666666667
2025,3,Corea del Sur,13,Baja,Paquete,5.24,32.1,Cataluña,Carretera,8.36,5.2,32.1,2025-03-01,1,Baja,Datos Generados,Carretera,0.738014958724184
2025,3,Corea del Sur,13,Baja,Individual,6.64,47.6,Cataluña,Puerto,8.1,6.6,47.6,2025-03-01,1,Baja,Datos Generados,Puerto,0.5742706820511372
2025,3,Corea del Sur,53,Baja,Individual,5.14,38.0,Cataluña,Tren,7.85,5.1,38.0,2025-03-01,1,Baja,Datos Generados,Tren,0.5523351406854402
2025,3,Dinamarca,79769,Media,Individual,5.94,55.1,Andalucía,Aeropuerto,8.14,5.9,55.1,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9899794238683127
2025,3,Dinamarca,1554,Media,Paquete,2.14,43.8,Andalucía,Carretera,8.14,2.1,43.8,2025-03-01,1,Baja,Datos Generados,Carretera,0.8486790181040322
2025,3,Dinamarca,491,Media,Individual,4.44,43.5,Andalucía,Puerto,8.13,4.4,43.5,2025-03-01,1,Baja,Datos Generados,Puerto,0.8121972013984208
2025,3,Dinamarca,81,Media,Individual,2.84,42.5,Canarias,Tren,7.87,2.8,42.5,2025-03-01,1,Baja,Datos Generados,Tren,0.8383257575757577
2025,3,EE.UU.,154977,Baja,Individual,6.24,102.7,Andalucía,Aeropuerto,8.04,6.2,102.7,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.96
2025,3,EE.UU.,3575,Baja,Individual,5.64,103.3,Comunidad de Madrid,Carretera,8.05,5.6,103.3,2025-03-01,1,Baja,Datos Generados,Carretera,0.6448397435897436
2025,3,EE.UU.,17696,Baja,Paquete,8.54,112.9,Cataluña,Puerto,8.49,8.5,112.9,2025-03-01,1,Baja,Datos Generados,Puerto,0.6866666666666666
2025,3,EE.UU.,2502,Baja,Individual,9.239999999999998,113.6,Comunidad de Madrid,Tren,8.07,9.2,113.6,2025-03-01,1,Baja,Datos Generados,Tren,0.6861752136752136
2025,3,Finlandia,42249,Media-Alta,Individual,1.34,34.9,Andalucía,Aeropuerto,8.53,1.3,34.9,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9033333333333333
2025,3,Finlandia,474,Media-Alta,Paquete,0.44,32.8,Comunidad Valenciana,Carretera,8.77,0.4,32.8,2025-03-01,1,Baja,Datos Generados,Carretera,0.5349190821256039
2025,3,Finlandia,388,Media-Alta,Individual,1.24,34.8,Comunidad Valenciana,Puerto,8.46,1.2,34.8,2025-03-01,1,Baja,Datos Generados,Puerto,0.5366532519095447
2025,3,Finlandia,43,Media-Alta,Individual,2.54,37.6,Andalucía,Tren,8.39,2.5,37.6,2025-03-01,1,Baja,Datos Generados,Tren,0.891285443338075
2025,3,Francia,409497,Media-Alta,Individual,8.94,56.0,Cataluña,Aeropuerto,8.35,8.9,56.0,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9346703880914408
2025,3,Francia,783651,Media-Alta,Individual,11.34,54.1,Cataluña,Carretera,8.34,11.3,54.1,2025-03-01,1,Baja,Datos Generados,Carretera,0.6433333333333333
2025,3,Francia,14625,Media-Alta,Individual,10.54,59.9,Cataluña,Puerto,8.33,10.5,59.9,2025-03-01,1,Baja,Datos Generados,Carretera,0.464723547193265
2025,3,Francia,10969,Media-Alta,Paquete,10.34,52.6,Comunidad Valenciana,Tren,8.88,10.3,52.6,2025-03-01,1,Baja,Datos Generados,Puerto,0.5005703660774655
2025,3,Irlanda,213125,Media-Alta,Individual,7.04,53.1,Cataluña,Aeropuerto,8.51,7.0,53.1,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9833333333333333
2025,3,Irlanda,2858,Media-Alta,Individual,7.44,51.5,Comunidad Valenciana,Carretera,8.45,7.4,51.5,2025-03-01,1,Baja,Datos Generados,Carretera,0.7801126843429688
2025,3,Irlanda,3959,Media-Alta,Paquete,7.34,50.8,Canarias,Puerto,8.7,7.3,50.8,2025-03-01,1,Baja,Datos Generados,Puerto,0.7055423610888275
2025,3,Irlanda,0,Media-Alta,Individual,9.739999999999998,55.8,Andalucía,Tren,8.59,9.7,55.8,2025-03-01,1,Baja,Datos Generados,Tren,0.9734086323568031
2025,3,Italia,394196,Media-Alta,Individual,11.239999999999998,61.9,Cataluña,Aeropuerto,8.48,11.2,61.9,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.994
2025,3,Italia,12945,Media-Alta,Individual,11.14,62.6,Cataluña,Carretera,8.37,11.1,62.6,2025-03-01,1,Baja,Datos Generados,Carretera,0.7232542622048738
2025,3,Italia,10022,Media-Alta,Individual,11.54,64.8,Cataluña,Puerto,8.38,11.5,64.8,2025-03-01,1,Baja,Datos Generados,Puerto,0.6626531008222579
2025,3,Italia,0,Media-Alta,Individual,14.14,56.9,Andalucía,Tren,8.36,14.1,56.9,2025-03-01,1,Baja,Datos Generados,Tren,0.9277201103160405
2025,3,Japón,15407,Media-Alta,Paquete,8.54,47.5,Comunidad de Madrid,Aeropuerto,8.65,8.5,47.5,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.7
2025,3,Japón,0,Media-Alta,Individual,11.239999999999998,43.6,Cataluña,Carretera,8.41,11.2,43.6,2025-03-01,1,Baja,Datos Generados,Carretera,0.701688560404083
2025,3,Japón,331,Media-Alta,Individual,10.94,49.9,Cataluña,Puerto,8.41,10.9,49.9,2025-03-01,1,Baja,Datos Generados,Puerto,0.5478364663183245
2025,3,Japón,78,Media-Alta,Individual,12.84,49.1,Comunidad de Madrid,Tren,8.52,12.8,49.1,2025-03-01,1,Baja,Datos Generados,Tren,0.590977278716904
2025,3,Luxemburgo,24338,Media-Alta,Paquete,7.14,66.4,Canarias,Aeropuerto,8.68,7.1,66.4,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.8528039852718216
2025,3,Luxemburgo,4538,Media-Alta,Individual,5.94,64.6,Baleares,Carretera,8.33,5.9,64.6,2025-03-01,1,Baja,Datos Generados,Carretera,0.8169693360177568
2025,3,Luxemburgo,29,Media-Alta,Paquete,4.44,66.9,Andalucía,Puerto,8.84,4.4,66.9,2025-03-01,1,Baja,Datos Generados,Puerto,0.7644704184704184
2025,3,Luxemburgo,0,Media-Alta,Individual,7.94,61.6,Canarias,Tren,8.57,7.9,61.6,2025-03-01,1,Baja,Datos Generados,Tren,0.8654230805743964
2025,3,México,97632,Media-Alta,Individual,21.94,15.7,Comunidad de Madrid,Aeropuerto,8.35,21.9,15.7,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9864609053497942
2025,3,México,1157,Media-Alta,Individual,22.74,17.1,Comunidad de Madrid,Carretera,8.33,22.7,17.1,2025-03-01,1,Baja,Datos Generados,Carretera,0.47561191749427045
2025,3,México,5680,Media-Alta,Individual,24.24,11.4,Comunidad de Madrid,Puerto,8.37,24.2,11.4,2025-03-01,1,Baja,Datos Generados,Puerto,0.7455575491759703
2025,3,México,736,Media-Alta,Individual,25.04,14.5,Comunidad de Madrid,Tren,8.46,25.0,14.5,2025-03-01,1,Baja,Datos Generados,Carretera,0.42886359105739247
2025,3,Noruega,103498,Media-Alta,Individual,1.94,64.1,Andalucía,Aeropuerto,8.42,1.9,64.1,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.97
2025,3,Noruega,3345,Media-Alta,Individual,2.64,66.8,Andalucía,Carretera,8.41,2.6,66.8,2025-03-01,1,Baja,Datos Generados,Carretera,0.8820040263339104
2025,3,Noruega,1078,Media-Alta,Individual,1.04,61.6,Canarias,Puerto,8.52,1.0,61.6,2025-03-01,1,Baja,Datos Generados,Puerto,0.8554991805541428
2025,3,Noruega,0,Media-Alta,Individual,2.24,60.3,Andalucía,Tren,8.57,2.2,60.3,2025-03-01,1,Baja,Datos Generados,Tren,0.9353647444258429
2025,3,Países Bajos,343762,Media-Alta,Individual,7.14,59.2,Andalucía,Aeropuerto,8.55,7.1,59.2,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9893333333333334
2025,3,Países Bajos,41313,Media-Alta,Individual,5.74,62.1,Comunidad Valenciana,Carretera,8.57,5.7,62.1,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.5233333333333333
2025,3,Países Bajos,3897,Media-Alta,Individual,5.94,58.3,Cataluña,Puerto,8.41,5.9,58.3,2025-03-01,1,Baja,Datos Generados,Puerto,0.6698305802832542
2025,3,Países Bajos,779,Media-Alta,Individual,5.74,56.4,Andalucía,Tren,8.47,5.7,56.4,2025-03-01,1,Baja,Datos Generados,Puerto,0.5051026644320711
2025,3,Polonia,177820,Media-Alta,Paquete,2.94,30.8,Comunidad Valenciana,Aeropuerto,8.63,2.9,30.8,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9126666666666667
2025,3,Polonia,2727,Media-Alta,Individual,2.64,35.3,Andalucía,Carretera,8.32,2.6,35.3,2025-03-01,1,Baja,Datos Generados,Carretera,0.852376431415478
2025,3,Polonia,1273,Media-Alta,Individual,4.74,32.7,Cataluña,Puerto,8.57,4.7,32.7,2025-03-01,1,Baja,Datos Generados,Puerto,0.6149607605558691
2025,3,Polonia,0,Media-Alta,Paquete,2.04,37.0,Baleares,Tren,8.7,2.0,37.0,2025-03-01,1,Baja,Datos Generados,Tren,0.9344594761551765
2025,3,Portugal,79508,Media-Alta,Individual,12.64,73.6,Cataluña,Aeropuerto,8.48,12.6,73.6,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.789225806451613
2025,3,Portugal,219712,Media-Alta,Individual,12.739999999999998,70.4,Baleares,Carretera,8.5,12.7,70.4,2025-03-01,1,Baja,Datos Generados,Carretera,0.5564972677595629
2025,3,Portugal,3337,Media-Alta,Individual,11.239999999999998,76.7,Andalucía,Puerto,8.45,11.2,76.7,2025-03-01,1,Baja,Datos Generados,Puerto,0.7949629930941813
2025,3,Portugal,909,Media-Alta,Individual,13.64,72.8,Galicia,Tren,8.32,13.6,72.8,2025-03-01,1,Baja,Datos Generados,Tren,0.4586904761904762
2025,3,Reino Unido,1663252,Media-Alta,Individual,9.64,56.3,Canarias,Aeropuerto,8.4,9.6,56.3,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9866666666666667
2025,3,Reino Unido,20449,Media-Alta,Individual,6.44,54.9,Baleares,Carretera,8.34,6.4,54.9,2025-03-01,1,Baja,Datos Generados,Carretera,0.7114880952380952
2025,3,Reino Unido,18745,Media-Alta,Individual,9.239999999999998,52.0,Baleares,Puerto,8.42,9.2,52.0,2025-03-01,1,Baja,Datos Generados,Carretera,0.7814880952380951
2025,3,Reino Unido,1704,Media-Alta,Paquete,8.04,57.9,Canarias,Tren,8.71,8.0,57.9,2025-03-01,1,Baja,Datos Generados,Tren,0.3780845410628019
2025,3,República Checa,40421,Media,Individual,16.34,35.1,Cataluña,Aeropuerto,8.38,16.3,35.1,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.94
2025,3,República Checa,830,Media,Individual,13.739999999999998,34.2,Canarias,Carretera,8.49,13.7,34.2,2025-03-01,1,Baja,Datos Generados,Carretera,0.581812230094467
2025,3,República Checa,249,Media,Individual,13.64,32.2,Baleares,Puerto,8.19,13.6,32.2,2025-03-01,1,Baja,Datos Generados,Puerto,0.43677289377289374
2025,3,República Checa,0,Media,Individual,15.239999999999998,39.1,Cataluña,Tren,8.11,15.2,39.1,2025-03-01,1,Baja,Datos Generados,Tren,0.6177903032228459
2025,3,Rusia,7262,Media,Individual,13.84,39.5,Andalucía,Aeropuerto,8.13,13.8,39.5,2025-03-01,1,Baja,Datos Generados,Carretera,0.5096085858585858
2025,3,Rusia,37,Media,Individual,16.64,38.0,Cataluña,Carretera,8.21,16.6,38.0,2025-03-01,1,Baja,Datos Generados,Carretera,0.5779876557523539
2025,3,Rusia,134,Media,Individual,13.64,30.6,Andalucía,Puerto,8.33,13.6,30.6,2025-03-01,1,Baja,Datos Generados,Puerto,0.36070957649097374
2025,3,Rusia,37,Media,Individual,14.94,33.9,Cataluña,Tren,8.02,14.9,33.9,2025-03-01,1,Baja,Datos Generados,Tren,0.6839071576571576
2025,3,Suecia,74967,Media,Individual,15.94,33.2,Andalucía,Aeropuerto,8.12,15.9,33.2,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.96
2025,3,Suecia,1073,Media,Individual,15.84,38.4,Cataluña,Carretera,8.51,15.8,38.4,2025-03-01,1,Baja,Datos Generados,Carretera,0.5172024461093169
2025,3,Suecia,383,Media,Paquete,14.54,35.4,Andalucía,Puerto,8.43,14.5,35.4,2025-03-01,1,Baja,Datos Generados,Puerto,0.7198459306223893
2025,3,Suecia,230,Media,Individual,15.94,36.2,Comunidad Valenciana,Tren,8.32,15.9,36.2,2025-03-01,1,Baja,Datos Generados,Tren,0.7755672719704184
2025,3,Suiza,59269,Baja,Individual,15.14,36.7,Baleares,Aeropuerto,8.67,15.1,36.7,2025-03-01,1,Baja,Datos Generados,Aeropuerto,0.9633333333333334
2025,3,Suiza,8555,Baja,Individual,16.74,31.8,Cataluña,Carretera,8.53,16.7,31.8,2025-03-01,1,Baja,Datos Generados,Carretera,0.8718694885361553
2025,3,Suiza,342,Baja,Individual,15.44,36.0,Cataluña,Puerto,8.62,15.4,36.0,2025-03-01,1,Baja,Datos Generados,Puerto,0.5342486141093898
2025,3,Suiza,205,Baja,Individual,16.14,35.1,Comunidad Valenciana,Tren,8.4,16.1,35.1,2025-03-01,1,Baja,Datos Generados,Tren,0.6200734484303267
2025,4,Alemania,670334,Media,Paquete,17.54,47.7,Baleares,Aeropuerto,8.31,17.5,47.7,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.94
2025,4,Alemania,38590,Media,Paquete,17.64,44.3,Baleares,Carretera,8.34,17.6,44.3,2025-04-01,2,Media,Datos Generados,Carretera,0.7433333333333333
2025,4,Alemania,5002,Media,Paquete,15.44,46.4,Baleares,Puerto,8.76,15.4,46.4,2025-04-01,2,Media,Datos Generados,Puerto,0.9028472222222222
2025,4,Alemania,714,Media,Individual,16.74,48.0,Canarias,Tren,8.27,16.7,48.0,2025-04-01,2,Media,Datos Generados,Tren,0.78377940694699
2025,4,Argentina,34911,Media-Alta,Individual,13.94,48.8,Comunidad de Madrid,Aeropuerto,8.28,13.9,48.8,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.7757017543859649
2025,4,Argentina,1116,Media-Alta,Individual,13.84,42.4,Cataluña,Carretera,8.2,13.8,42.4,2025-04-01,2,Media,Datos Generados,Puerto,0.46738277352026275
2025,4,Argentina,1577,Media-Alta,Individual,13.84,43.2,Comunidad de Madrid,Puerto,8.3,13.8,43.2,2025-04-01,2,Media,Datos Generados,Puerto,0.655231216919754
2025,4,Argentina,923,Media-Alta,Individual,13.64,45.8,Cataluña,Tren,8.26,13.6,45.8,2025-04-01,2,Media,Datos Generados,Tren,0.5394201593161715
2025,4,Austria,140624,Alta,Individual,10.739999999999998,63.2,Baleares,Aeropuerto,8.4,10.7,63.2,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9808333333333333
2025,4,Austria,11310,Alta,Individual,9.84,59.0,Comunidad Valenciana,Carretera,8.29,9.8,59.0,2025-04-01,2,Media,Datos Generados,Carretera,0.8293009587127234
2025,4,Austria,611,Alta,Individual,8.239999999999998,60.6,Cataluña,Puerto,8.29,8.2,60.6,2025-04-01,2,Media,Datos Generados,Puerto,0.8009411746645789
2025,4,Austria,153,Alta,Individual,10.54,61.2,Baleares,Tren,8.39,10.5,61.2,2025-04-01,2,Media,Datos Generados,Tren,0.7935284116366442
2025,4,Brasil,25329,Media,Individual,22.94,131.6,Cataluña,Aeropuerto,8.27,22.9,131.6,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.8588888888888888
2025,4,Brasil,4894,Media,Individual,22.74,167.1,Comunidad de Madrid,Carretera,8.21,22.7,167.1,2025-04-01,2,Media,Datos Generados,Carretera,0.7862702132327132
2025,4,Brasil,2267,Media,Paquete,25.64,156.9,Cataluña,Puerto,8.47,25.6,156.9,2025-04-01,2,Media,Datos Generados,Puerto,0.7209264111705288
2025,4,Brasil,361,Media,Individual,22.94,158.0,Comunidad de Madrid,Tren,8.11,22.9,158.0,2025-04-01,2,Media,Datos Generados,Tren,0.817727011494253
2025,4,Bélgica,191627,Media-Alta,Individual,9.04,50.8,Andalucía,Aeropuerto,8.25,9.0,50.8,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.951173120331878
2025,4,Bélgica,31938,Media-Alta,Individual,11.54,47.9,Andalucía,Carretera,8.39,11.5,47.9,2025-04-01,2,Media,Datos Generados,Carretera,0.7474709595959595
2025,4,Bélgica,2718,Media-Alta,Individual,9.64,51.0,Canarias,Puerto,8.11,9.6,51.0,2025-04-01,2,Media,Datos Generados,Puerto,0.5264050394889368
2025,4,Bélgica,226,Media-Alta,Individual,10.739999999999998,53.6,Canarias,Tren,8.14,10.7,53.6,2025-04-01,2,Media,Datos Generados,Tren,0.8225838925489564
2025,4,Canadá,45901,Media,Individual,11.739999999999998,55.7,Cataluña,Aeropuerto,8.26,11.7,55.7,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9788888888888888
2025,4,Canadá,2493,Media,Individual,11.739999999999998,64.4,Cataluña,Carretera,8.38,11.7,64.4,2025-04-01,2,Media,Datos Generados,Carretera,0.761488832154211
2025,4,Canadá,7536,Media,Individual,7.84,58.7,Cataluña,Puerto,8.32,7.8,58.7,2025-04-01,2,Media,Datos Generados,Puerto,0.4317438921590561
2025,4,Canadá,792,Media,Individual,11.34,68.7,Baleares,Tren,8.33,11.3,68.7,2025-04-01,2,Media,Datos Generados,Puerto,0.5158023288672908
2025,4,China,7823,Baja,Individual,16.64,55.9,Cataluña,Aeropuerto,8.11,16.6,55.9,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.35482690280413237
2025,4,China,16,Baja,Individual,14.94,56.7,Comunidad de Madrid,Carretera,8.26,14.9,56.7,2025-04-01,2,Media,Datos Generados,Carretera,0.5909884415006857
2025,4,China,548,Baja,Paquete,17.64,57.3,Cataluña,Puerto,8.42,17.6,57.3,2025-04-01,2,Media,Datos Generados,Puerto,0.42810042591734526
2025,4,China,59,Baja,Individual,16.04,56.5,Cataluña,Tren,8.35,16.0,56.5,2025-04-01,2,Media,Datos Generados,Tren,0.5812228341711524
2025,4,Corea del Sur,57136,Alta,Individual,12.14,51.0,Cataluña,Aeropuerto,8.36,12.1,51.0,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.952962962962963
2025,4,Corea del Sur,57,Alta,Individual,12.14,52.7,Cataluña,Carretera,8.33,12.1,52.7,2025-04-01,2,Media,Datos Generados,Carretera,0.6230507108059495
2025,4,Corea del Sur,57,Alta,Individual,14.239999999999998,54.6,Comunidad de Madrid,Puerto,8.16,14.2,54.6,2025-04-01,2,Media,Datos Generados,Puerto,0.645636518469583
2025,4,Corea del Sur,229,Alta,Individual,15.44,62.4,Cataluña,Tren,8.14,15.4,62.4,2025-04-01,2,Media,Datos Generados,Tren,0.855906808626137
2025,4,Dinamarca,74143,Media,Individual,8.739999999999998,52.9,Baleares,Aeropuerto,8.28,8.7,52.9,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.993312757201646
2025,4,Dinamarca,1444,Media,Paquete,5.34,41.3,Cataluña,Carretera,8.57,5.3,41.3,2025-04-01,2,Media,Datos Generados,Carretera,0.7547145053014618
2025,4,Dinamarca,455,Media,Individual,5.24,52.3,Comunidad Valenciana,Puerto,8.36,5.2,52.3,2025-04-01,2,Media,Datos Generados,Puerto,0.7817267307980298
2025,4,Dinamarca,76,Media,Individual,9.44,53.2,Comunidad Valenciana,Tren,8.21,9.4,53.2,2025-04-01,2,Media,Datos Generados,Tren,0.8581882461914316
2025,4,EE.UU.,195485,Media,Individual,13.64,106.3,Andalucía,Aeropuerto,8.33,13.6,106.3,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.893312757201646
2025,4,EE.UU.,4509,Media,Individual,14.64,102.4,Cataluña,Carretera,8.17,14.6,102.4,2025-04-01,2,Media,Datos Generados,Carretera,0.6680056032231108
2025,4,EE.UU.,22321,Media,Paquete,13.64,109.1,Cataluña,Puerto,8.31,13.6,109.1,2025-04-01,2,Media,Datos Generados,Puerto,0.5666666666666667
2025,4,EE.UU.,3156,Media,Individual,13.739999999999998,105.2,Comunidad de Madrid,Tren,8.35,13.7,105.2,2025-04-01,2,Media,Datos Generados,Tren,0.742980283922686
2025,4,Finlandia,42249,Media-Alta,Individual,7.14,40.2,Andalucía,Aeropuerto,8.32,7.1,40.2,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9164377572016461
2025,4,Finlandia,474,Media-Alta,Individual,8.84,41.2,Canarias,Carretera,8.2,8.8,41.2,2025-04-01,2,Media,Datos Generados,Carretera,0.4792398432077135
2025,4,Finlandia,388,Media-Alta,Individual,8.54,36.5,Canarias,Puerto,8.29,8.5,36.5,2025-04-01,2,Media,Datos Generados,Puerto,0.7931456975930659
2025,4,Finlandia,43,Media-Alta,Paquete,8.44,44.6,Cataluña,Tren,8.62,8.4,44.6,2025-04-01,2,Media,Datos Generados,Tren,0.8941603543092973
2025,4,Francia,409497,Media-Alta,Individual,11.54,48.9,Baleares,Aeropuerto,8.46,11.5,48.9,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9644794238683126
2025,4,Francia,783651,Media-Alta,Individual,12.739999999999998,53.8,Comunidad Valenciana,Carretera,8.31,12.7,53.8,2025-04-01,2,Media,Datos Generados,Carretera,0.6033333333333334
2025,4,Francia,14625,Media-Alta,Individual,11.44,47.8,Cataluña,Puerto,8.01,11.4,47.8,2025-04-01,2,Media,Datos Generados,Carretera,0.39533138401559453
2025,4,Francia,10969,Media-Alta,Individual,14.44,53.9,Comunidad Valenciana,Tren,8.33,14.4,53.9,2025-04-01,2,Media,Datos Generados,Puerto,0.670879500625075
2025,4,Irlanda,213125,Media-Alta,Paquete,9.34,47.0,Baleares,Aeropuerto,8.71,9.3,47.0,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9898154894420833
2025,4,Irlanda,2858,Media-Alta,Individual,9.94,47.4,Cataluña,Carretera,8.23,9.9,47.4,2025-04-01,2,Media,Datos Generados,Carretera,0.7465706386108494
2025,4,Irlanda,3959,Media-Alta,Individual,7.14,53.1,Cataluña,Puerto,8.15,7.1,53.1,2025-04-01,2,Media,Datos Generados,Puerto,0.6019730457310689
2025,4,Irlanda,0,Media-Alta,Individual,9.04,45.4,Canarias,Tren,8.47,9.0,45.4,2025-04-01,2,Media,Datos Generados,Tren,0.9653456423926595
2025,4,Italia,394196,Media-Alta,Individual,15.84,59.9,Comunidad de Madrid,Aeropuerto,8.36,15.8,59.9,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9890643274853801
2025,4,Italia,12945,Media-Alta,Individual,13.04,54.7,Cataluña,Carretera,8.21,13.0,54.7,2025-04-01,2,Media,Datos Generados,Carretera,0.7376269230452216
2025,4,Italia,10022,Media-Alta,Individual,13.239999999999998,50.9,Baleares,Puerto,8.04,13.2,50.9,2025-04-01,2,Media,Datos Generados,Puerto,0.8510554921678953
2025,4,Italia,0,Media-Alta,Individual,15.54,50.6,Canarias,Tren,8.13,15.5,50.6,2025-04-01,2,Media,Datos Generados,Tren,0.9401652068861371
2025,4,Japón,15407,Media-Alta,Paquete,13.54,37.7,Cataluña,Aeropuerto,8.36,13.5,37.7,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.673
2025,4,Japón,0,Media-Alta,Individual,17.04,35.6,Comunidad de Madrid,Carretera,8.17,17.0,35.6,2025-04-01,2,Media,Datos Generados,Carretera,0.7961982038429407
2025,4,Japón,331,Media-Alta,Individual,15.14,44.7,Cataluña,Puerto,8.12,15.1,44.7,2025-04-01,2,Media,Datos Generados,Puerto,0.5076317770914921
2025,4,Japón,78,Media-Alta,Individual,15.64,39.0,Cataluña,Tren,8.06,15.6,39.0,2025-04-01,2,Media,Datos Generados,Tren,0.5977696691775889
2025,4,Luxemburgo,24338,Media-Alta,Individual,11.14,61.5,Andalucía,Aeropuerto,8.21,11.1,61.5,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.8838683127572017
2025,4,Luxemburgo,4538,Media-Alta,Paquete,11.94,63.5,Baleares,Carretera,8.55,11.9,63.5,2025-04-01,2,Media,Datos Generados,Carretera,0.804091251528836
2025,4,Luxemburgo,29,Media-Alta,Individual,11.239999999999998,59.5,Baleares,Puerto,8.13,11.2,59.5,2025-04-01,2,Media,Datos Generados,Puerto,0.7859879150113686
2025,4,Luxemburgo,0,Media-Alta,Individual,9.739999999999998,63.2,Canarias,Tren,8.09,9.7,63.2,2025-04-01,2,Media,Datos Generados,Tren,0.766276974491893
2025,4,México,97632,Media-Alta,Individual,26.64,24.7,Cataluña,Aeropuerto,8.26,26.6,24.7,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.983127572016461
2025,4,México,1157,Media-Alta,Individual,26.14,18.1,Comunidad de Madrid,Carretera,8.22,26.1,18.1,2025-04-01,2,Media,Datos Generados,Carretera,0.5629928698752228
2025,4,México,5680,Media-Alta,Individual,25.64,20.4,Comunidad de Madrid,Puerto,8.13,25.6,20.4,2025-04-01,2,Media,Datos Generados,Puerto,0.47221384479717815
2025,4,México,736,Media-Alta,Paquete,26.44,19.6,Comunidad de Madrid,Tren,8.31,26.4,19.6,2025-04-01,2,Media,Datos Generados,Tren,0.47158823529411764
2025,4,Noruega,103498,Media-Alta,Individual,4.24,58.8,Canarias,Aeropuerto,8.24,4.2,58.8,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9833127572016461
2025,4,Noruega,3345,Media-Alta,Individual,4.44,55.6,Canarias,Carretera,8.2,4.4,55.6,2025-04-01,2,Media,Datos Generados,Carretera,0.8528188344382076
2025,4,Noruega,1078,Media-Alta,Paquete,6.34,58.3,Andalucía,Puerto,8.33,6.3,58.3,2025-04-01,2,Media,Datos Generados,Puerto,0.8749273081855703
2025,4,Noruega,0,Media-Alta,Individual,3.74,55.4,Comunidad Valenciana,Tren,8.19,3.7,55.4,2025-04-01,2,Media,Datos Generados,Tren,0.8274675324675325
2025,4,Países Bajos,343762,Media-Alta,Individual,12.04,51.6,Andalucía,Aeropuerto,8.31,12.0,51.6,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.9883976608187135
2025,4,Países Bajos,41313,Media-Alta,Individual,10.54,57.2,Andalucía,Carretera,8.41,10.5,57.2,2025-04-01,2,Media,Datos Generados,Aeropuerto,0.6633333333333333
2025,4,Países Bajos,3897,Media-Alta,Individual,9.239999999999998,57.7,Comunidad Valenciana,Puerto,8.02,9.2,57.7,2025-04-01,2,Media,Datos Generados,Puerto,0.8276043433995962
2025,4,Países Bajos,779,Media-Alta,Individual,10.239999999999998,51.7,Cataluña,Tren,8.2,10.2,51.7,2025-04-01,2,Media,Datos Generados,Puerto,0.35691254722073307
