Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2020,5,Irlanda,192,Media-Alta,Individual,13.0,48.5,Comunidad Valenciana,Carretera,4184,772832,389059,8.45
2020,5,Irlanda,247,Media-Alta,Individual,13.5,46.9,Canarias,Puerto,4184,772832,389059,8.26
2020,5,Irlanda,0,Media-Alta,Individual,11.4,49.1,Canarias,Tren,4184,772832,389059,8.39
2020,6,Irlanda,26970,Media-Alta,Paquete,16.1,39.7,Comunidad Valenciana,Aeropuerto,4184,772832,389059,8.89
2020,6,Irlanda,192,Media-Alta,Paquete,16.4,40.7,Canarias,Carretera,4184,772832,389059,8.83
2020,6,Irlanda,247,Media-Alta,Paquete,16.5,37.1,Comunidad Valenciana,Puerto,4184,772832,389059,8.75
2020,6,Irlanda,0,Media-Alta,Individual,17.8,44.9,Andalucía,Tren,4184,772832,389059,8.69
2020,7,Irlanda,26970,Media-Alta,Individual,17.2,48.9,Canarias,Aeropuerto,4184,772832,389059,8.8
2020,7,Irlanda,192,Media-Alta,Paquete,19.4,48.3,Canarias,Carretera,4184,772832,389059,8.88
2020,7,Irlanda,247,Media-Alta,Individual,17.0,46.6,Comunidad Valenciana,Puerto,4184,772832,389059,8.45
2020,7,Irlanda,0,Media-Alta,Individual,19.5,45.5,Cataluña,Tren,4184,772832,389059,8.79
2020,8,Irlanda,26970,Media-Alta,Individual,18.0,46.9,Canarias,Aeropuerto,4184,772832,389059,8.69
2020,8,Irlanda,192,Media-Alta,Individual,15.7,53.1,Canarias,Carretera,4184,772832,389059,8.66
2020,8,Irlanda,247,Media-Alta,Individual,15.7,49.7,Canarias,Puerto,4184,772832,389059,8.52
2020,8,Irlanda,0,Media-Alta,Individual,17.5,45.7,Canarias,Tren,4184,772832,389059,8.49
2020,9,Irlanda,26970,Media-Alta,Individual,13.2,56.6,Canarias,Aeropuerto,4184,772832,389059,8.08
2020,9,Irlanda,192,Media-Alta,Individual,14.4,58.2,Canarias,Carretera,4184,772832,389059,8.1
2020,9,Irlanda,247,Media-Alta,Individual,15.9,52.9,Andalucía,Puerto,4184,772832,389059,8.08
2020,9,Irlanda,0,Media-Alta,Paquete,16.2,54.5,Comunidad de Madrid,Tren,4184,772832,389059,8.5
2020,10,Irlanda,26970,Media-Alta,Individual,14.1,64.4,Comunidad Valenciana,Aeropuerto,4184,772832,389059,8.6
2020,10,Irlanda,192,Media-Alta,Paquete,11.1,62.8,Comunidad de Madrid,Carretera,4184,772832,389059,8.81
2020,10,Irlanda,247,Media-Alta,Paquete,12.6,64.5,Comunidad de Madrid,Puerto,4184,772832,389059,8.75
2020,10,Irlanda,0,Media-Alta,Individual,10.5,64.5,Comunidad Valenciana,Tren,4184,772832,389059,8.51
2020,11,Irlanda,26970,Media-Alta,Individual,8.5,65.9,Canarias,Aeropuerto,4184,772832,389059,8.54
2020,11,Irlanda,192,Media-Alta,Individual,7.0,70.7,Cataluña,Carretera,4184,772832,389059,8.56
2020,11,Irlanda,247,Media-Alta,Individual,8.5,65.4,Andalucía,Puerto,4184,772832,389059,8.3
2020,11,Irlanda,0,Media-Alta,Individual,10.4,71.0,Andalucía,Tren,4184,772832,389059,8.31
2020,12,Irlanda,26970,Media-Alta,Paquete,6.6,73.9,Canarias,Aeropuerto,4184,772832,389059,8.59
2020,12,Irlanda,192,Media-Alta,Individual,7.1,75.9,Comunidad Valenciana,Carretera,4184,772832,389059,8.13
2020,12,Irlanda,247,Media-Alta,Paquete,7.3,75.8,Cataluña,Puerto,4184,772832,389059,8.7
2020,12,Irlanda,0,Media-Alta,Individual,8.6,73.6,Andalucía,Tren,4184,772832,389059,8.14
2021,1,Irlanda,50537,Media-Alta,Individual,6.2,76.2,Andalucía,Aeropuerto,5240,965780,675117,8.4
2021,1,Irlanda,947,Media-Alta,Individual,7.7,73.6,Canarias,Carretera,5240,965780,675117,8.23
2021,1,Irlanda,1104,Media-Alta,Paquete,5.1,76.5,Cataluña,Puerto,5240,965780,675117,8.7
2021,1,Irlanda,53,Media-Alta,Individual,5.6,78.5,Canarias,Tren,5240,965780,675117,8.35
2021,2,Irlanda,50537,Media-Alta,Individual,4.7,63.5,Canarias,Aeropuerto,5240,965780,675117,8.29
2021,2,Irlanda,947,Media-Alta,Paquete,5.2,63.5,Canarias,Carretera,5240,965780,675117,8.41
2021,2,Irlanda,1104,Media-Alta,Individual,7.6,60.9,Canarias,Puerto,5240,965780,675117,8.39
2021,2,Irlanda,53,Media-Alta,Individual,5.7,61.7,Canarias,Tren,5240,965780,675117,8.43
2021,3,Irlanda,50537,Media-Alta,Paquete,6.9,56.6,Cataluña,Aeropuerto,5240,965780,675117,8.88
2021,3,Irlanda,947,Media-Alta,Individual,9.4,53.1,Baleares,Carretera,5240,965780,675117,8.56
2021,3,Irlanda,1104,Media-Alta,Individual,7.6,52.3,Cataluña,Puerto,5240,965780,675117,8.47
2021,3,Irlanda,53,Media-Alta,Individual,8.3,59.8,Canarias,Tren,5240,965780,675117,8.45
2021,4,Irlanda,50537,Media-Alta,Individual,8.0,53.2,Canarias,Aeropuerto,5240,965780,675117,8.18
2021,4,Irlanda,947,Media-Alta,Individual,9.0,45.1,Comunidad Valenciana,Carretera,5240,965780,675117,8.43
2021,4,Irlanda,1104,Media-Alta,Individual,9.9,48.4,Canarias,Puerto,5240,965780,675117,8.14
2021,4,Irlanda,53,Media-Alta,Individual,9.7,54.9,Canarias,Tren,5240,965780,675117,8.44
2021,5,Irlanda,50537,Media-Alta,Individual,13.0,49.2,Canarias,Aeropuerto,5240,965780,675117,8.08
2021,5,Irlanda,947,Media-Alta,Individual,13.8,41.3,Comunidad Valenciana,Carretera,5240,965780,675117,8.38
2021,5,Irlanda,1104,Media-Alta,Individual,14.3,49.1,Baleares,Puerto,5240,965780,675117,8.47
2021,5,Irlanda,53,Media-Alta,Individual,10.9,42.2,Baleares,Tren,5240,965780,675117,8.37
2021,6,Irlanda,50537,Media-Alta,Paquete,14.7,41.7,Canarias,Aeropuerto,5240,965780,675117,9.05
2021,6,Irlanda,947,Media-Alta,Individual,17.6,37.2,Canarias,Carretera,5240,965780,675117,8.7
2021,6,Irlanda,1104,Media-Alta,Individual,17.5,40.0,Andalucía,Puerto,5240,965780,675117,8.62
2021,6,Irlanda,53,Media-Alta,Paquete,17.6,37.1,Comunidad Valenciana,Tren,5240,965780,675117,9.06
2021,7,Irlanda,50537,Media-Alta,Paquete,16.9,42.7,Canarias,Aeropuerto,5240,965780,675117,8.87
2021,7,Irlanda,947,Media-Alta,Individual,16.1,47.1,Baleares,Carretera,5240,965780,675117,8.48
2021,7,Irlanda,1104,Media-Alta,Individual,15.6,48.9,Canarias,Puerto,5240,965780,675117,8.52
2021,7,Irlanda,53,Media-Alta,Paquete,19.9,48.2,Comunidad Valenciana,Tren,5240,965780,675117,9.01
2021,8,Irlanda,50537,Media-Alta,Individual,15.9,51.1,Andalucía,Aeropuerto,5240,965780,675117,8.74
2021,8,Irlanda,947,Media-Alta,Individual,19.9,49.2,Canarias,Carretera,5240,965780,675117,8.58
2021,8,Irlanda,1104,Media-Alta,Individual,15.2,45.2,Baleares,Puerto,5240,965780,675117,8.58
2021,8,Irlanda,53,Media-Alta,Individual,17.1,50.0,Cataluña,Tren,5240,965780,675117,8.76
2021,9,Irlanda,50537,Media-Alta,Individual,17.7,53.8,Canarias,Aeropuerto,5240,965780,675117,8.38
2021,9,Irlanda,947,Media-Alta,Individual,13.6,58.3,Canarias,Carretera,5240,965780,675117,8.01
2021,9,Irlanda,1104,Media-Alta,Individual,16.1,58.8,Comunidad Valenciana,Puerto,5240,965780,675117,8.26
2021,9,Irlanda,53,Media-Alta,Individual,13.7,53.6,Comunidad Valenciana,Tren,5240,965780,675117,8.26
2021,10,Irlanda,50537,Media-Alta,Individual,12.9,67.9,Andalucía,Aeropuerto,5240,965780,675117,8.47
2021,10,Irlanda,947,Media-Alta,Individual,13.5,65.3,Comunidad Valenciana,Carretera,5240,965780,675117,8.59
2021,10,Irlanda,1104,Media-Alta,Individual,10.3,68.3,Canarias,Puerto,5240,965780,675117,8.59
2021,10,Irlanda,53,Media-Alta,Paquete,14.3,61.2,Andalucía,Tren,5240,965780,675117,8.74
2021,11,Irlanda,50537,Media-Alta,Paquete,9.8,70.2,Cataluña,Aeropuerto,5240,965780,675117,8.83
2021,11,Irlanda,947,Media-Alta,Individual,7.1,72.2,Cataluña,Carretera,5240,965780,675117,8.39
2021,11,Irlanda,1104,Media-Alta,Individual,6.8,72.5,Andalucía,Puerto,5240,965780,675117,8.36
2021,11,Irlanda,53,Media-Alta,Individual,8.8,72.0,Canarias,Tren,5240,965780,675117,8.57
2021,12,Irlanda,50537,Media-Alta,Individual,8.7,71.5,Cataluña,Aeropuerto,5240,965780,675117,8.3
2021,12,Irlanda,947,Media-Alta,Individual,6.9,75.6,Comunidad Valenciana,Carretera,5240,965780,675117,8.24
2021,12,Irlanda,1104,Media-Alta,Individual,4.0,78.3,Cataluña,Puerto,5240,965780,675117,8.23
2021,12,Irlanda,53,Media-Alta,Individual,7.2,76.8,Cataluña,Tren,5240,965780,675117,8.35
2022,1,Irlanda,168308,Media-Alta,Individual,5.2,74.7,Canarias,Aeropuerto,13889,2594988,2278614,8.11
2022,1,Irlanda,2089,Media-Alta,Individual,5.0,76.3,Cataluña,Carretera,13889,2594988,2278614,8.17
2022,1,Irlanda,3481,Media-Alta,Paquete,6.6,72.1,Canarias,Puerto,13889,2594988,2278614,8.35
2022,1,Irlanda,174,Media-Alta,Individual,6.8,74.4,Canarias,Tren,13889,2594988,2278614,8.41
2022,2,Irlanda,168308,Media-Alta,Individual,5.4,68.7,Baleares,Aeropuerto,13889,2594988,2278614,8.47
2022,2,Irlanda,2089,Media-Alta,Individual,7.0,63.1,Baleares,Carretera,13889,2594988,2278614,8.01
2022,2,Irlanda,3481,Media-Alta,Individual,5.0,66.8,Cataluña,Puerto,13889,2594988,2278614,8.24
2022,2,Irlanda,174,Media-Alta,Individual,5.2,62.4,Canarias,Tren,13889,2594988,2278614,8.3
2022,3,Irlanda,168308,Media-Alta,Paquete,6.4,58.5,Canarias,Aeropuerto,13889,2594988,2278614,8.65
2022,3,Irlanda,2089,Media-Alta,Individual,9.7,57.9,Canarias,Carretera,13889,2594988,2278614,8.36
2022,3,Irlanda,3481,Media-Alta,Individual,8.1,50.8,Baleares,Puerto,13889,2594988,2278614,8.45
2022,3,Irlanda,174,Media-Alta,Individual,9.7,58.1,Andalucía,Tren,13889,2594988,2278614,8.5
2022,4,Irlanda,168308,Media-Alta,Paquete,8.2,46.3,Andalucía,Aeropuerto,13889,2594988,2278614,8.73
2022,4,Irlanda,2089,Media-Alta,Individual,11.9,53.9,Comunidad Valenciana,Carretera,13889,2594988,2278614,8.36
2022,4,Irlanda,3481,Media-Alta,Individual,9.4,51.7,Comunidad Valenciana,Puerto,13889,2594988,2278614,8.19
2022,4,Irlanda,174,Media-Alta,Paquete,10.1,50.1,Andalucía,Tren,13889,2594988,2278614,8.57
2022,5,Irlanda,168308,Media-Alta,Individual,10.7,45.9,Andalucía,Aeropuerto,13889,2594988,2278614,8.17
2022,5,Irlanda,2089,Media-Alta,Individual,12.1,41.4,Canarias,Carretera,13889,2594988,2278614,8.36
2022,5,Irlanda,3481,Media-Alta,Individual,12.1,47.8,Canarias,Puerto,13889,2594988,2278614,8.4
2022,5,Irlanda,174,Media-Alta,Individual,14.5,46.3,Baleares,Tren,13889,2594988,2278614,8.22
2022,6,Irlanda,168308,Media-Alta,Individual,17.7,40.1,Andalucía,Aeropuerto,13889,2594988,2278614,8.78
2022,6,Irlanda,2089,Media-Alta,Individual,13.7,38.8,Canarias,Carretera,13889,2594988,2278614,8.69
2022,6,Irlanda,3481,Media-Alta,Individual,14.0,40.0,Canarias,Puerto,13889,2594988,2278614,8.69
2022,6,Irlanda,174,Media-Alta,Individual,15.8,35.1,Cataluña,Tren,13889,2594988,2278614,8.74
2022,7,Irlanda,168308,Media-Alta,Individual,19.7,45.9,Canarias,Aeropuerto,13889,2594988,2278614,8.63
2022,7,Irlanda,2089,Media-Alta,Individual,18.3,43.3,Canarias,Carretera,13889,2594988,2278614,8.7
2022,7,Irlanda,3481,Media-Alta,Individual,16.9,43.2,Canarias,Puerto,13889,2594988,2278614,8.71
2022,7,Irlanda,174,Media-Alta,Individual,16.0,49.3,Canarias,Tren,13889,2594988,2278614,8.45
2022,8,Irlanda,168308,Media-Alta,Individual,17.7,54.1,Canarias,Aeropuerto,13889,2594988,2278614,8.73
2022,8,Irlanda,2089,Media-Alta,Individual,16.7,53.8,Andalucía,Carretera,13889,2594988,2278614,8.65
2022,8,Irlanda,3481,Media-Alta,Individual,19.2,45.8,Cataluña,Puerto,13889,2594988,2278614,8.73
2022,8,Irlanda,174,Media-Alta,Individual,19.6,51.2,Canarias,Tren,13889,2594988,2278614,8.6
2022,9,Irlanda,168308,Media-Alta,Paquete,17.5,53.4,Andalucía,Aeropuerto,13889,2594988,2278614,8.41
2022,9,Irlanda,2089,Media-Alta,Individual,16.0,54.9,Baleares,Carretera,13889,2594988,2278614,8.3
2022,9,Irlanda,3481,Media-Alta,Paquete,13.5,51.7,Canarias,Puerto,13889,2594988,2278614,8.62
2022,9,Irlanda,174,Media-Alta,Paquete,17.5,54.6,Canarias,Tren,13889,2594988,2278614,8.72
2022,10,Irlanda,168308,Media-Alta,Individual,11.3,62.5,Canarias,Aeropuerto,13889,2594988,2278614,8.53
2022,10,Irlanda,2089,Media-Alta,Individual,12.8,66.7,Andalucía,Carretera,13889,2594988,2278614,8.4
2022,10,Irlanda,3481,Media-Alta,Individual,14.0,65.2,Andalucía,Puerto,13889,2594988,2278614,8.35
2022,10,Irlanda,174,Media-Alta,Individual,14.0,65.2,Andalucía,Tren,13889,2594988,2278614,8.59
2022,11,Irlanda,168308,Media-Alta,Individual,7.1,68.9,Andalucía,Aeropuerto,13889,2594988,2278614,8.59
2022,11,Irlanda,2089,Media-Alta,Paquete,6.7,72.9,Canarias,Carretera,13889,2594988,2278614,8.6
2022,11,Irlanda,3481,Media-Alta,Individual,10.2,74.8,Comunidad Valenciana,Puerto,13889,2594988,2278614,8.49
2022,11,Irlanda,174,Media-Alta,Individual,7.8,74.8,Andalucía,Tren,13889,2594988,2278614,8.31
2022,12,Irlanda,168308,Media-Alta,Paquete,6.3,76.7,Canarias,Aeropuerto,13889,2594988,2278614,8.57
2022,12,Irlanda,2089,Media-Alta,Individual,5.5,75.9,Canarias,Carretera,13889,2594988,2278614,8.05
2022,12,Irlanda,3481,Media-Alta,Individual,5.3,73.0,Cataluña,Puerto,13889,2594988,2278614,8.49
2022,12,Irlanda,174,Media-Alta,Individual,4.7,76.1,Canarias,Tren,13889,2594988,2278614,8.37
2023,1,Irlanda,199866,Media-Alta,Individual,6.8,74.3,Andalucía,Aeropuerto,16177,3032958,2737315,8.11
2023,1,Irlanda,2681,Media-Alta,Paquete,6.2,77.3,Baleares,Carretera,16177,3032958,2737315,8.72
2023,1,Irlanda,3713,Media-Alta,Individual,5.4,75.5,Canarias,Puerto,16177,3032958,2737315,8.39
2023,1,Irlanda,0,Media-Alta,Individual,6.4,71.7,Cataluña,Tren,16177,3032958,2737315,8.14
2023,2,Irlanda,199866,Media-Alta,Individual,5.0,62.5,Cataluña,Aeropuerto,16177,3032958,2737315,8.46
2023,2,Irlanda,2681,Media-Alta,Paquete,6.4,65.3,Cataluña,Carretera,16177,3032958,2737315,8.38
2023,2,Irlanda,3713,Media-Alta,Individual,7.2,67.0,Comunidad Valenciana,Puerto,16177,3032958,2737315,8.1
2023,2,Irlanda,0,Media-Alta,Paquete,4.4,69.5,Canarias,Tren,16177,3032958,2737315,8.45
2023,3,Irlanda,199866,Media-Alta,Individual,7.0,53.1,Cataluña,Aeropuerto,16177,3032958,2737315,8.51
2023,3,Irlanda,2681,Media-Alta,Individual,7.4,51.5,Comunidad Valenciana,Carretera,16177,3032958,2737315,8.45
2023,3,Irlanda,3713,Media-Alta,Paquete,7.3,50.8,Canarias,Puerto,16177,3032958,2737315,8.7
2023,3,Irlanda,0,Media-Alta,Individual,9.7,55.8,Andalucía,Tren,16177,3032958,2737315,8.59
2023,4,Irlanda,199866,Media-Alta,Paquete,9.3,47.0,Baleares,Aeropuerto,16177,3032958,2737315,8.71
2023,4,Irlanda,2681,Media-Alta,Individual,9.9,47.4,Cataluña,Carretera,16177,3032958,2737315,8.23
2023,4,Irlanda,3713,Media-Alta,Individual,7.1,53.1,Cataluña,Puerto,16177,3032958,2737315,8.15
2023,4,Irlanda,0,Media-Alta,Individual,9.0,45.4,Canarias,Tren,16177,3032958,2737315,8.47
2023,5,Irlanda,199866,Media-Alta,Individual,11.5,47.1,Canarias,Aeropuerto,16177,3032958,2737315,8.47
2023,5,Irlanda,2681,Media-Alta,Individual,13.3,49.8,Andalucía,Carretera,16177,3032958,2737315,8.3
2023,5,Irlanda,3713,Media-Alta,Individual,11.6,44.5,Andalucía,Puerto,16177,3032958,2737315,8.31
2023,5,Irlanda,0,Media-Alta,Individual,13.5,42.1,Andalucía,Tren,16177,3032958,2737315,8.12
2023,6,Irlanda,199866,Media-Alta,Individual,16.7,42.0,Cataluña,Aeropuerto,16177,3032958,2737315,8.69
2023,6,Irlanda,2681,Media-Alta,Paquete,15.7,41.5,Comunidad Valenciana,Carretera,16177,3032958,2737315,8.74
2023,6,Irlanda,3713,Media-Alta,Individual,16.7,44.8,Andalucía,Puerto,16177,3032958,2737315,8.79
2023,6,Irlanda,0,Media-Alta,Paquete,15.9,44.4,Cataluña,Tren,16177,3032958,2737315,8.97
2023,7,Irlanda,199866,Media-Alta,Paquete,15.8,42.0,Andalucía,Aeropuerto,16177,3032958,2737315,8.95
2023,7,Irlanda,2681,Media-Alta,Individual,17.0,44.7,Canarias,Carretera,16177,3032958,2737315,8.51
2023,7,Irlanda,3713,Media-Alta,Individual,18.5,43.8,Canarias,Puerto,16177,3032958,2737315,8.73
2023,7,Irlanda,0,Media-Alta,Individual,15.3,44.0,Canarias,Tren,16177,3032958,2737315,8.72
2023,8,Irlanda,199866,Media-Alta,Individual,15.6,45.2,Canarias,Aeropuerto,16177,3032958,2737315,8.8
2023,8,Irlanda,2681,Media-Alta,Paquete,18.6,47.4,Canarias,Carretera,16177,3032958,2737315,8.95
2023,8,Irlanda,3713,Media-Alta,Paquete,19.3,46.8,Cataluña,Puerto,16177,3032958,2737315,8.76
2023,8,Irlanda,0,Media-Alta,Individual,15.3,47.2,Baleares,Tren,16177,3032958,2737315,8.73
2023,9,Irlanda,199866,Media-Alta,Individual,17.5,55.3,Canarias,Aeropuerto,16177,3032958,2737315,8.26
2023,9,Irlanda,2681,Media-Alta,Individual,13.9,52.2,Cataluña,Carretera,16177,3032958,2737315,8.11
2023,9,Irlanda,3713,Media-Alta,Individual,14.5,50.5,Canarias,Puerto,16177,3032958,2737315,8.42
2023,9,Irlanda,0,Media-Alta,Individual,17.7,53.7,Andalucía,Tren,16177,3032958,2737315,8.28
2023,10,Irlanda,199866,Media-Alta,Individual,10.6,60.8,Cataluña,Aeropuerto,16177,3032958,2737315,8.47
2023,10,Irlanda,2681,Media-Alta,Individual,10.9,60.5,Canarias,Carretera,16177,3032958,2737315,8.46
2023,10,Irlanda,3713,Media-Alta,Individual,13.5,65.2,Canarias,Puerto,16177,3032958,2737315,8.49
2023,10,Irlanda,0,Media-Alta,Paquete,12.6,63.5,Baleares,Tren,16177,3032958,2737315,8.83
2023,11,Irlanda,199866,Media-Alta,Paquete,10.6,71.5,Andalucía,Aeropuerto,16177,3032958,2737315,8.68
2023,11,Irlanda,2681,Media-Alta,Individual,10.1,74.2,Andalucía,Carretera,16177,3032958,2737315,8.41
2023,11,Irlanda,3713,Media-Alta,Individual,10.1,65.5,Andalucía,Puerto,16177,3032958,2737315,8.48
2023,11,Irlanda,0,Media-Alta,Individual,10.3,73.8,Andalucía,Tren,16177,3032958,2737315,8.47
2023,12,Irlanda,199866,Media-Alta,Individual,4.7,75.7,Andalucía,Aeropuerto,16177,3032958,2737315,8.04
2023,12,Irlanda,2681,Media-Alta,Individual,6.4,77.2,Cataluña,Carretera,16177,3032958,2737315,8.04
2023,12,Irlanda,3713,Media-Alta,Individual,5.6,70.8,Baleares,Puerto,16177,3032958,2737315,8.11
2023,12,Irlanda,0,Media-Alta,Individual,6.2,71.8,Baleares,Tren,16177,3032958,2737315,8.24
2019,1,Italia,349396,Media-Alta,Individual,10.2,65.9,Andalucía,Aeropuerto,No disponible,No disponible,No disponible,8.38
2019,1,Italia,17753,Media-Alta,Individual,11.5,68.2,Andalucía,Carretera,No disponible,No disponible,No disponible,8.47
2019,1,Italia,10199,Media-Alta,Individual,8.3,65.6,Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,8.29
2019,1,Italia,378,Media-Alta,Paquete,8.5,66.9,Baleares,Tren,No disponible,No disponible,No disponible,8.66
2019,2,Italia,349396,Media-Alta,Paquete,9.2,67.1,Baleares,Aeropuerto,No disponible,No disponible,No disponible,8.34
2019,2,Italia,17753,Media-Alta,Individual,9.9,64.1,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.15
2019,2,Italia,10199,Media-Alta,Paquete,11.4,69.6,Cataluña,Puerto,No disponible,No disponible,No disponible,8.72
2019,2,Italia,378,Media-Alta,Individual,12.1,67.4,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.36
2019,3,Italia,349396,Media-Alta,Individual,13.1,62.7,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.45
2019,3,Italia,17753,Media-Alta,Individual,14.6,60.9,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.44
2019,3,Italia,10199,Media-Alta,Individual,12.9,57.8,Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,8.52
2019,3,Italia,378,Media-Alta,Individual,14.8,55.4,Comunidad Valenciana,Tren,No disponible,No disponible,No disponible,8.35
2019,4,Italia,349396,Media-Alta,Individual,14.0,58.0,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.08
2019,4,Italia,17753,Media-Alta,Individual,14.0,58.4,Cataluña,Carretera,No disponible,No disponible,No disponible,8.49
2019,4,Italia,10199,Media-Alta,Individual,16.9,57.0,Andalucía,Puerto,No disponible,No disponible,No disponible,8.33
2019,4,Italia,378,Media-Alta,Individual,14.4,59.4,Cataluña,Tren,No disponible,No disponible,No disponible,8.15
2019,5,Italia,349396,Media-Alta,Individual,20.6,53.7,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.22
2019,5,Italia,17753,Media-Alta,Individual,17.8,52.8,Cataluña,Carretera,No disponible,No disponible,No disponible,8.02
2019,5,Italia,10199,Media-Alta,Paquete,20.4,54.8,Cataluña,Puerto,No disponible,No disponible,No disponible,8.51
2019,5,Italia,378,Media-Alta,Individual,17.9,46.9,Andalucía,Tren,No disponible,No disponible,No disponible,8.19
2019,6,Italia,349396,Media-Alta,Individual,22.0,37.0,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.59
2019,6,Italia,17753,Media-Alta,Individual,21.1,45.0,Cataluña,Carretera,No disponible,No disponible,No disponible,8.61
2019,6,Italia,10199,Media-Alta,Paquete,24.5,38.1,Comunidad de Madrid,Puerto,No disponible,No disponible,No disponible,8.75
2019,6,Italia,378,Media-Alta,Individual,22.5,42.2,Cataluña,Tren,No disponible,No disponible,No disponible,8.44
2019,7,Italia,349396,Media-Alta,Individual,26.5,33.8,Andalucía,Aeropuerto,No disponible,No disponible,No disponible,8.62
2019,7,Italia,17753,Media-Alta,Individual,26.8,26.0,Baleares,Carretera,No disponible,No disponible,No disponible,8.8
2019,7,Italia,10199,Media-Alta,Individual,25.1,33.4,Cataluña,Puerto,No disponible,No disponible,No disponible,8.52
2019,7,Italia,378,Media-Alta,Individual,26.8,33.4,Cataluña,Tren,No disponible,No disponible,No disponible,8.45
2019,8,Italia,349396,Media-Alta,Individual,25.8,32.1,Baleares,Aeropuerto,No disponible,No disponible,No disponible,8.74
2019,8,Italia,17753,Media-Alta,Individual,26.8,37.0,Comunidad de Madrid,Carretera,No disponible,No disponible,No disponible,8.61
2019,8,Italia,10199,Media-Alta,Individual,24.6,35.3,Cataluña,Puerto,No disponible,No disponible,No disponible,8.57
2019,8,Italia,378,Media-Alta,Individual,27.2,36.8,Baleares,Tren,No disponible,No disponible,No disponible,8.73
2019,9,Italia,349396,Media-Alta,Individual,21.1,53.3,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.08
2019,9,Italia,17753,Media-Alta,Individual,23.9,52.9,Cataluña,Carretera,No disponible,No disponible,No disponible,8.17
2019,9,Italia,10199,Media-Alta,Individual,23.8,54.1,Baleares,Puerto,No disponible,No disponible,No disponible,8.27
2019,9,Italia,378,Media-Alta,Individual,22.3,52.0,Comunidad Valenciana,Tren,No disponible,No disponible,No disponible,8.31
2019,10,Italia,349396,Media-Alta,Individual,19.3,61.9,Comunidad de Madrid,Aeropuerto,No disponible,No disponible,No disponible,8.49
2019,10,Italia,17753,Media-Alta,Individual,16.5,64.2,Comunidad Valenciana,Carretera,No disponible,No disponible,No disponible,8.39
2019,10,Italia,10199,Media-Alta,Individual,16.0,59.8,Andalucía,Puerto,No disponible,No disponible,No disponible,8.47
2019,10,Italia,378,Media-Alta,Individual,16.2,63.7,Andalucía,Tren,No disponible,No disponible,No disponible,8.51
2019,11,Italia,349396,Media-Alta,Individual,15.8,68.9,Baleares,Aeropuerto,No disponible,No disponible,No disponible,8.45
2019,11,Italia,17753,Media-Alta,Paquete,13.0,74.7,Baleares,Carretera,No disponible,No disponible,No disponible,8.61
2019,11,Italia,10199,Media-Alta,Individual,15.2,69.7,Cataluña,Puerto,No disponible,No disponible,No disponible,8.58
2019,11,Italia,378,Media-Alta,Individual,14.3,71.4,Comunidad de Madrid,Tren,No disponible,No disponible,No disponible,8.33
2019,12,Italia,349396,Media-Alta,Individual,12.9,77.1,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.05
2019,12,Italia,17753,Media-Alta,Individual,12.6,72.4,Andalucía,Carretera,No disponible,No disponible,No disponible,8.19
2019,12,Italia,10199,Media-Alta,Individual,12.1,73.2,Andalucía,Puerto,No disponible,No disponible,No disponible,8.27
2019,12,Italia,378,Media-Alta,Paquete,13.0,70.0,Baleares,Tren,No disponible,No disponible,No disponible,8.6
2020,1,Italia,71027,Media-Alta,Individual,10.3,73.6,Comunidad de Madrid,Aeropuerto,16058,2766697,1681839,8.19
2020,1,Italia,5919,Media-Alta,Individual,11.1,75.0,Andalucía,Carretera,16058,2766697,1681839,8.18
2020,1,Italia,1973,Media-Alta,Individual,11.2,65.1,Comunidad de Madrid,Puerto,16058,2766697,1681839,8.07
2020,1,Italia,0,Media-Alta,Individual,10.3,66.1,Andalucía,Tren,16058,2766697,1681839,8.21
2020,2,Italia,71027,Media-Alta,Individual,10.6,61.2,Cataluña,Aeropuerto,16058,2766697,1681839,8.27
2020,2,Italia,5919,Media-Alta,Individual,9.1,60.3,Cataluña,Carretera,16058,2766697,1681839,8.31
2020,2,Italia,1973,Media-Alta,Individual,11.2,63.7,Andalucía,Puerto,16058,2766697,1681839,8.07
2020,2,Italia,0,Media-Alta,Individual,11.4,67.9,Cataluña,Tren,16058,2766697,1681839,8.33
2020,3,Italia,71027,Media-Alta,Individual,11.9,58.6,Comunidad Valenciana,Aeropuerto,16058,2766697,1681839,8.34
2020,3,Italia,5919,Media-Alta,Individual,14.0,58.3,Canarias,Carretera,16058,2766697,1681839,8.4
